Text,Datetime,Language,Translation,Polarity,Subjectivity
obro ńca obywateli biden ,2021-08-26 21:30:49+00:00,pl,Piece of biden citizens ,0.0,0.0
biden  ze łzami w oczach,2021-08-26 21:29:18+00:00,pl,Biden with tears in the eyes ,0.0,0.0
zazdroszcz ę amerykanom prezydenta biden must resign  biden,2021-08-26 21:29:16+00:00,pl,I envy Americans President Biden Must Resign Biden ,0.0,0.0
usa rządzą kretyni biada nam biden  ,2021-08-26 20:37:01+00:00,pl,USA Rule Cretynia Way Nam Biden ,0.0,0.0
 ja  mam  nadzieję że amerykanie  którzy nie zostaną ewakuowani dobrze się ukryją przez talibami  joe  biden  hold  my beer and watch this afganistan  ,2021-08-26 20:17:49+00:00,pl,I hope that Americans who will not be evacuated well hide by the Taliban Joe Biden Hold My Beer and Watch This Afghanistan ,0.0,0.0
rybitzky  są tacy którzy modlą się o jak najdłuższą kadencję biden  ,2021-08-26 20:12:32+00:00,pl,Rybitzky are those who pray for the longest term of Biden ,0.0,0.0
w kabulu  zapanowała bombowa atmosfera  biden  ,2021-08-26 20:09:07+00:00,pl,Bomb atmosphere was in Kabulo ,0.0,0.0
jimmykimmel how  do you like him now biden,2021-08-26 19:43:29+00:00,pl,jimmy kimmel how do you like him now biden ,0.0,0.0
kolejny  wspaniały sukces joe  biden a  america is back   to sleep biden ,2021-08-26 19:15:51+00:00,pl,Another wonderful success Joe Biden and America Is Back to Sleep Biden ,0.43333333333333335,0.3333333333333333
pami ętajcie wa żne że pies jest ze schroniska reszta  to błahostki kabul  afganistan  biden  ,2021-08-26 19:09:20+00:00,pl,Remember that the dog is from the shelter the rest is a trivial kabul Afghanistan Biden ,0.0,0.0
minimum   marines  ⚰ w ataku w kabul  przez ost rok wstecz  nie straciło ani  żołnierza taliban  dyktuje warunki i ramy działania usa katastrofa 》biden  mia dziadek  w końcu pokaże się zapewne znów strzeli głupi uśmiech i bełkot że nie ma sobie nic do zarzucenia,2021-08-26 19:08:30+00:00,pl,"The minimum Marines ⚰ in the attack in Kabul for the last year, no longer lost or soldier Taliban dictates the conditions and framework of the USA catastrophe ""Biden Mia Grandfather will finally show up again a stupid smile and gibberry that there is nothing to complain about ",-0.12499999999999999,0.5416666666666666
wybory  prezydenckie to nie konkurs piękności ani event towarzyski wyb ór bidena  to kolejne ofiary wśród ludności cywilnej żołnierzy destabilizacja europy  a to tylko pół roku ,2021-08-26 18:49:52+00:00,pl,Presidential elections are not a beauty contest or a social event of a biden choice is another victim among the civilian population of soldiers destabilization of Europe and it's only half a year ,-0.052083333333333336,0.32083333333333336
to  najlepiej ilustruje prezydenturę biden  ,2021-08-26 18:44:00+00:00,pl,This is best illustrated by the presidency of Biden ,1.0,0.3
cóż ciekawi  mnie jaki prezent taki wcześniejszy gwiazdkowy przygotowują talibowie biden  owi na rocznicę 🤔🤔🤔,2021-08-26 18:38:39+00:00,pl,"Well, I wonder what a gift such an earlier star prepares the Biden Taliban on the anniversary 🤔🤔🤔 ",0.0,0.5
andruszkiewicz  to idiota jakich mało powiedzia ł że prezydent  biden  ma teraz problem i jego notowania będą spadać bo żołnierze usa nadal giną w afghanistan  a polska  przeprowadziła ewakuację bez strat  czy  ten kretyn wie że to usarmy  zabezpiecza ewakuację ❓🤦‍♂,2021-08-26 18:30:16+00:00,pl,Andruszkiewicz is an idiot that little said that President Biden now has a problem and his quotations will fall because the US soldiers still die in Afghanistan and Poland carried out an evacuation without losses or this moron knows that this usarmy secures evacuation ❓🤦♂ ,-0.5958333333333333,0.7666666666666666
na  pogrzebie tych żołnierzy biden  powinien powtórzyć że najważniejsze wyzwanie przed jakim stoją amerykańskie si ły zbrojne  to globalne ocieplenie ,2021-08-26 17:41:48+00:00,pl,"At the funeral of these soldiers, Biden should repeat that the most important challenge in front of the American armed is global warming ",0.225,0.375
fyi zał tweet⤵ sprzed tygodnia sytuacja  i drastyczne scenywydarzenia w kabul u były do przewidzenia a kretynizm admji biden a i przekonanie że media będą wiecznie osłaniać nieustannie przynosi dywidendy taliban  kontroluje syt i trzyma biden a za gardło i pod 🥾m ,2021-08-26 15:46:17+00:00,pl,"FYI ZAŁ Tweet⤵ from a week, the situation and drastic scenes in Kabul U were predictable and the cretinism of the Admji Biden A and the belief that the media will everly protect constantly brings dividends Taliban controls the SIT and holds Biden and for the throat and under 🥾m ",-0.1,0.41666666666666663
afganistan taliban kabul kto  stoi za eksplozją przy bramie lotniska biden   temu mówił o możliwym ataku terrorystycznym  wiedzia ł dziadzia co mówi wielka  polityka  rozkręciła ruletkę śmierci na jaki kraj padnie kulka na ten kraj spadnie gniew afga ńczyków ctno ,2021-08-26 15:34:55+00:00,pl,"Afghanistan Taliban Kabul who stands for the explosion at the Biden Airport Gate. He spoke about the possible terrorist attack of the division, which says a great policy has started the roulette of death on what country will fall on this country will fall anger Afghan CTNO ",0.03333333333333336,0.65
jack posobiec  biden   failure,2021-08-26 15:01:20+00:00,pl,jack posobiec  biden   failure ,-0.3166666666666667,0.3
jestem  niezmiernie ciekawa jak czuje się prezydent usa biden 🤬🤬🤬 a tej krwi niewinnych ofiar będzie miał na swoich rączkach jeszcze dużo dużo więcej to  w kamulu  stanowi dopiero początek biden   impeachment biden must resign ,2021-08-26 14:52:57+00:00,pl,I am extremely interesting as the US president Biden 🤬🤬🤬 feels the blood of innocent victims will have a lot more on his hands a lot more in Kamulu is just the beginning of the Biden Impeachment Biden Must Resign ,0.5,0.55
w̲y̲b̲u̲c̲h̲ł̲ b̲u̲n̲t̲ w szpitalach to  skończy się k̲a̲t̲a̲s̲t̲r̲o̲f̲  przez you tube  usa biden  służbazdrowia ,2021-08-26 09:10:34+00:00,pl,The rebellion broke out in hospitals. This will end. Disastrophe by You Tube USA Biden Service ,0.0,0.0
jeste ście ciekawi co słychać na rynku walutowym🤓śpieszymy z odpowiedzią➡   jackson hole  eur usd pln powell  biden ,2021-08-26 07:56:39+00:00,pl,You are curious about what's going on on the currency market. We are wearing the response of Jackson Hole EUR USD PLN Powell Biden ,-0.1,1.0
ok   now  do biden  ,2021-08-25 22:53:24+00:00,pl,ok   now  do biden ,0.5,0.5
ania  bo  wszystkich co chcieli juz wywiezieni a biden gra z ludzkim zyciem jak z zabawkami ,2021-08-25 22:36:44+00:00,pl,Ania because everyone who wanted to export and Biden playing with human life as with toys ,0.0,0.1
kongres  daje zielone światło dla realizacji planu gospodarczego bidena   usa biden    ,2021-08-25 18:00:01+00:00,pl,Congress Gives Green Light for the implementation of the Biden Biden Biden Economic Plan ,0.13333333333333333,0.39999999999999997
trump zachęcał do zczepień zosta ł wygwizdany biden  i afganistan   totalna klęska  akalbarczyk  krzluksza   link do programu   nowa  strona  serdecznie  zapraszamy do oglądania programów na żywo ,2021-08-25 17:00:02+00:00,pl,TROMP encouraged appeteated Biden and Afghanistan Total Davy Akalbarczyk Krzluchsza Link to the New Site program We cordially invite you to watch live programs ,0.0909090909090909,0.5681818181818182
dzieje  się w kabul  kabul airport   wolno ść prasy w praktyce w wydaniu administracji biden  freedom of the press  ,2021-08-25 14:39:04+00:00,pl,Going into Kabul Kabul Airport Freedom of press in practice in the administration of administration Biden Freedom of the Press ,0.0,0.0
bweglarczyk onet wiadomosci  onet wiadomosci  bweglarczyk bo  prawdziwym prezydentem był donald  trump  a nie ta marionetka biden ,2021-08-25 08:47:57+00:00,pl,BWeglarczyk Onet Names Onet Messages Bweglarczyk Because the real president was Donald Trump and not this Biden Marionette ,0.2,0.30000000000000004
 trump zachęcał do szczepień zosta ł wygwizdany biden  i afganistan   totalna klęska ak albarczyk krzluksza   już jest nowa  strona  serdecznie  zapraszamy do oglądania programów na żywo   foto  facebook   ,2021-08-25 08:23:00+00:00,pl,Trump encouraged for vaccination. Biden and Afghanistan Total Davy AK Albarczyk Krzluchzy is already a new site. We cordially invite you to watch live programs FotoBook ,0.0909090909090909,0.5681818181818182
tak  w praktyce wyglądają skutki przejęcia sądownictwa nawet  w usa biden  trump  sądnajwy ższy sądy ,2021-08-25 07:05:45+00:00,pl,"yes, in practice, the effects of taking over the judiciary even in the USA Biden Trump CourtesNable courts ",0.0,0.0
biden  chciał zlikwidować politykę imigracyjną trumpa  sąd najwy ższy podjął decyzję wieszwięcej ,2021-08-25 06:09:43+00:00,pl,"Biden wanted to eliminate the immigration policy of Trump, the court of the highest decision made a decision ",0.0,0.0
prezydentura  biden a to niewiarygodna porażka usa tym  razem zakończono głośne śledztwo i raport zlecone przez jb dot pochodzenia  ➡ brak rezultatu bo chiny  odmówiły info q odmowa china  była wiadoma z góry po co usa robiły szopkę by się na koniec kompromitować ,2021-08-25 04:55:09+00:00,pl,President Biden And this incredible defeat of the US This time has been completed by a loud investigation and a report ordered by JB dot origin ➡ no result because China refused info q refusal of china was a mess in advance for what the USA did a crib to be compromise ,0.27499999999999997,0.6250000000000001
jack posobiec  biden  ,2021-08-25 03:51:22+00:00,pl,Jack Posobiac Biden. ,0.0,0.0
azdemparty potus now  do biden ,2021-08-24 19:41:45+00:00,pl,azdemparty potus now  do biden ,0.0,0.0
dla  bidena  katastrofa kabulska to przede wszystkim porażka wizerunkowa mówi mbaranowski  w rozmowie ze mną via onet wiadomosci  onetpl  dw team europe pl gmfus magda ornat  mycielski ecfrwarsaw  eur activ poland  afganistan  kabul  biden ,2021-08-24 16:54:09+00:00,pl,For the Bidena Kabulska catastrophe is primarily an image defeat says Mbaranowski in a conversation with me via Onet Names OnetPL DW Team Europe en Gmfus Magda Bulbian ornat Ecfrwarsaw EUR ACTIV Poland Afghanistan Kabul Biden ,0.4,0.5
nieoficjalnie  prezydent  usa joe  biden  zgodził się z rekomendacją pentagonu  aby utrzymać termin wycofania się z afganistanu  na  sierpnia  ,2021-08-24 16:07:47+00:00,pl,Unofficially US President Joe Biden agreed with the Pentagon's recommendation to maintain the deadline for withdrawing from Afghanistan on August ,0.0,0.0
prawda  to że szef cia spotkał się z szefem talib ów za którego usa dawała nagrodę  mln dolarów ameryka  bidena  🤦🤦🤦 biden  afganisthan ,2021-08-24 14:49:46+00:00,pl,True that the head of the CIA met with the head of the Talib for whom the USA gave a prize of the Mill Dollars America Biden 🤦🤦🤦 Biden Afghanisthan ,0.35,0.65
ludzie  mnie pytają   ppl  ask me biden whereisjoe ,2021-08-24 14:23:39+00:00,pl,People ask me PPL ASK ME BEDEN WHEREISJOE ,0.0,0.0
pbeatap  to tego że jest błaznem z otępieniem doszło mu jeszcze covidmatołectwopusty łeb biden kiep,2021-08-24 11:46:52+00:00,pl,"Pbeatap This is that he is a clown with dementia, he still had a Covidmatołectweopusto head of Biden Kiep ",0.0,0.0
rewelacyjne  wystąpienie biden  nt szczepień i  dawki po  mcach dla wszystkich spowodowało że wykonano milion szczepień dziennie przez  kolejne dni dobry  prezydent dobre tempo  szczepimy si ę koronawirus rynekzdrowia ochronazdrowia  okopress wyborcza  nps ,2021-08-24 08:45:20+00:00,pl,Sensational Speech Biden NT vaccination and doses after MCCE for everyone caused that a million vaccination was made daily for consecutive days a good president. Good pace. We will vaccinate ,0.5166666666666666,0.4666666666666667
wow  biden  ,2021-08-24 07:24:43+00:00,pl,wow  biden ,0.1,1.0
stany zjednoczone mają możliwość usunięcia wszystkich amerykanów z afganistanu    biden  nie ma woli wydania rozkazu ,2021-08-24 02:56:11+00:00,pl,"The United States have the opportunity to remove all Americans from Afghanistan Biden, there is no will of the orders ",0.0,0.0
pentagon  pozyskuje komercyjne linie lotnicze do ewakuacji afganistanu  biden  wsp ółczesna dunkierka  ,2021-08-23 22:01:31+00:00,pl,Pentagon acquires commercial airlines to evacuate Afghanistan Blesso ,0.0,0.0
wpolityce pl biden  to koń trojański usa,2021-08-23 21:06:20+00:00,pl,WPolityCE PL Biden is a Trojan horse ,0.0,0.0
bezradno ść i chaos administracji biden a są czymś katastrofalnym usa w efekcie działa na podstw ultimatum od talibów   i tak nie zdąży biden  nieobecny lub zjawi się by rzucić coś o swej nieomylności czy szczepieniu admin  nie wie ilu amerykan ów zostało w afganistan ,2021-08-23 20:55:29+00:00,pl,"helpless and chaos administration of Biden and are something catastrophic US as a result of Ultimatum from the Taliban, and so it will not make Biden absent or arrive to quit something about its infallibility or vaccination admin does not know how many Americans have been in Afghanistan ",0.5,0.5
prezydent  usa pod presją kraje  nato eksperci oraz politycy chcą przedłużenia ewakuacji z afganistanu  po  sierpnia talibowie  na razie mówią nie  pressure  is growing on joe  biden  to extend evacuation from afghanistan  beyond  august  reuters  ,2021-08-23 19:25:39+00:00,pl,"US President Under pressure NATO countries experts and politicians want to extend the evacuation from Afghanistan after August Taliban for now, they say do not ask Pressure is growing on Joe Biden to Extend Evacuation from Afghanistan Beyond August Reuters ",0.0,0.0
biden  wzywa prywatne firmy by wprowadziły obowiązek szczepień przeciw  dla pracowników zr óbcie to co sam zrobiłem ,2021-08-23 19:25:09+00:00,pl,Biden calls for private companies to introduce the obligation of vaccination against employees to do what I did ,0.0,0.375
a co merkel  przyrzekała wujkowi biden   potus ,2021-08-23 11:41:51+00:00,pl,And what Merkel promised Uncle Biden Potus ,0.0,0.0
uwaga ram ówka telewizji  wrealu  na poniedziałek  sierpnia   ziemkiewicz  demaskuje msz izraela  biden  zakładnikiem rosji  przegl ądprasy  pzdziarski     kasa  pfizera  i wielka kariera kota przegl ądmedi ów wrealu  ,2021-08-23 09:22:42+00:00,pl,NOTE framework for Television Wreal on Monday of August Ziemkiewicz unmaskes the Ministry of Foreign Affairs of Israel Beden hostage of Russia Przeglasy PZDziarski Kasa Pfizera and Wielka Career Cat supervision ,-0.125,0.125
warto  zauważyć że jakakolwiek nawet słaba inicjatywa dot syt w afganistan  idzie z uk przy zagubieniu porażce i ukryciu się administracji bidena  b johnson  zapowiada propozycję sankcji wbc taliban  wcześniej blair  dość mocno nawet jeśli nieoficjln ,2021-08-23 08:29:52+00:00,pl,It is worth noting that any even poor dot SIT initiative in Afghanistan goes from the UK when the defeat of the defeat and healing the administration of Biden B Johnson announces the proposal of the sanction of WBC Taliban earlier Blair precisely even if it is unofficial ,0.075,0.5
biden  chwali talib ów za dotrzymane słowa to już szczyt wszystkiego ameryka  upadła na psy  a gdy usa przekaże im lotnisko wyleci ostani żołnierz zacznię się straszna pomsta rzeź ludności taliby  już zapowiedzieli wydanie  letnich dziewczynek do ożenku z zemsty na rodzicach ,2021-08-23 05:04:02+00:00,pl,"Biden praises the talib for kept words, the summit of everything America has fallen on dogs and when the US will give them the airport will leave the last soldier, I will start a terrible piston slaughter of the Taliby population already announced the release of summer girls to get together with revenge on parents ",-0.5,0.5333333333333333
w najnowszym numerze „codziennej  » rosja  zakręca kurek z gazem polska  nie ustępuje łukaszence trump  joe  biden  skompromitował ameryk ę  wi ęcej na  kup  online na   gazeta polska codziennie  ,2021-08-23 04:15:14+00:00,pl,"In the latest issue of ""Daily"" Russia, Russia turns the gas from Poland, Poland does not give way to Łukaszence TROMP Joe Biden Skompromitated Americas to buy online on Gazeta Polska every day ",0.25,0.45
biden    wycofanie  się afganistanu  będzie trudne i bolesne bez względu na to kiedy się zaczęło  nie  ma możliwości ewakuacji tak wielu ludzi bez bólu i strat to  tylko fakt ,2021-08-23 00:12:41+00:00,pl,"Biden withdrawal Afghanistan will be difficult and painful regardless of when it started, there is no possibility to evacuate so many people without pain and losses are just a fact ",-0.2333333333333333,0.7999999999999999
wspomnie ń czar biden  trump  ,2021-08-22 21:01:26+00:00,pl,Memories Czar Biden Trump ,0.0,0.0
biden   w ciągu ostatnich  h ewakuowaliśmy  ludzi z afganistanu  ,2021-08-22 20:49:50+00:00,pl,"Biden in the last H, we evacuated people from Afghanistan ",0.0,0.06666666666666667
polityka  jednego dziecka z lat  dobiega końca chi ński parlament ustawowo potwierdził możliwość posiadania trzeciego dziecka teraz  dopiero świat zobaczy co znaczą chiny   i kto tu jest teraz w czarnej dupie panie biden  🤣   ,2021-08-22 11:03:59+00:00,pl,"The policy of one child from years is coming to an end of Chinese Parliament, the parliament confirmed the possibility to have a third child now only the world will see what China will mean and who is now in the black ass, Mr. Biden 🤣 ",-0.01319444444444444,0.5201388888888889
afganistan  wycofanie  się usa z afganistanu  jest „tragiczne niebezpieczne i niepotrzebne a decyzja prezydenta joe  bidena  została podjęta z powodu „kretyńskiego sloganu  ocenia b premier wielkiej  brytanii  tony  blair  ,2021-08-22 10:37:26+00:00,pl,"Afghanistan The withdrawal of the USA from Afghanistan is ""tragic dangerous and unnecessary and the decision of President Joe Biden was taken because of the"" moronic slogan evaluates B Prime Minister of Great Britain Tony Blair ",-0.2375,0.825
  biden  porażką usa go łąb pokoju  daje władzę diabłom   afganistan  talibowie  biden  trump  usa,2021-08-22 09:37:36+00:00,pl,Biden's defeat USA pigeon room gives power Devils Afghanistan Taliban Biden Trump USA ,0.0,0.0
tvpinfo tvpinfo biden  porażką usa go łąb pokoju  daje władzę diabłom  usa afganistan ,2021-08-22 09:19:33+00:00,pl,TVPInfo TVPinfo Biden's defeat of the USA. ,0.0,0.0
rz ądy diabłów🤬🤬🤬 zbrodnicze  i barbarzyńskie rządy talib ów perfidnie wykorzystujące religię pami ętnik młodej kilkunastoletniej dziewczyny sprzed  lat  afganistan burning  afganistan women  afganistan  biden  usa trump  women talibowie ,2021-08-22 09:17:12+00:00,pl,Rzady Devils Criminal and Barbarzyńskie Governments of Talib This Perfidious Religion Religion Rhinestone Young Torn Years Old Girls from Summer Afghanistan Burning Afghanistan Women Afghanistan Biden USA Trump Women Taliban ,-0.06666666666666668,0.38333333333333336
autorytet  usa leży na dnie biden  ,2021-08-22 08:38:45+00:00,pl,The authority of the US is on the bottom of Biden ,0.0,0.0
biden  pokazał jak jego armia jest silna ale  wiaodmo że część ludzi nadal będzie się spuszczać nad tym że w przeciwieństwie do trumpa  biden  jeździ czasem rowerem przynajmniej  do zdjęć ,2021-08-22 07:31:48+00:00,pl,"Biden showed how his army is strong but in fact that some people will continue to let go, unlike Trump Biden, sometimes cycling at least for photos ",0.06666666666666665,0.5666666666666667
a jeśli jest to zaplanowana akcja trumpa   demokraci fałszują wybory wygrywa biden   szantażowany laptopem syna biden  zgadza się na nord stream    spektakularna porażka w afganistanie   impeachment i kompromitacja demokrat ów  trump  wraca w blasku chwały ust ąpić by wygrać ,2021-08-21 22:23:20+00:00,pl,And if this is a scheduled action Trumpa Democrats falsifying the election wins the Biden blackmailed laptop son Biden agrees on Nord Stream a spectacular defeat in Afghanistan Impeachment and the compromise of the Democrat of TRUMP returns in the glory of glory to win ,0.45,0.4
nigdy  nie leciał wg mniea biden  jest już na granicy układu słonecznego afganisthan  ,2021-08-21 20:42:32+00:00,pl,He never flew according to me Biden is already on the border of the Solar System Afghanisthan ,0.0,0.0
w dunkierce  też sporo sprzętu zostawili za sobą biden  bidens afghanistan  afganisthan  ,2021-08-21 20:31:36+00:00,pl,"In Dunkirk, also a lot of equipment have left Biden Bidens Afghanistan Afghanisthan behind ",-0.2,0.35
ka żda wypowiedź dla mediów bidena  w kontekście afganisthan  wygląda tak  biden  bidens afghanistan  ,2021-08-21 20:15:48+00:00,pl,Ka Żda Ask for the Media Bidena in the context of Afganisthan looks like Biden Bidens Afghanistan ,0.0,0.0
tak  jesteśmy coraz silniejsi pracuj ę nad tym biden  ,2021-08-21 19:30:07+00:00,pl,"Yes, we are stronger I work on this Biden ",0.0,0.0
mnie  śmieszy   biden  ,2021-08-21 18:27:21+00:00,pl,I am laughing me ,0.0,0.0
america  is back  🤣🤣🤣  ps szanowni  pa ństwo zacznijcie  wpisywać hashtag biden  i zobaczcie co za propozycje się pojawiają ,2021-08-21 18:20:18+00:00,pl,"AMERICA IS BACK 🤣🤣🤣 PS Dear Pajłość, start typing the Hashtag Biden and see what suggestions appear ",0.0,0.0
niekt óre konta na amerykańskim fintwit piszą o plotkach na temat planowanej rezygnacji bidena  ,2021-08-21 16:53:39+00:00,pl,Some oles on American Fintwit write about gossip about the planned resignation of the Bidena ,0.0,0.0
prof  zbigniew  lewicki  w  joe  biden  jest człowiekiem który ewidentnie nie ma siły by być prezydentem największego światowego mocarstwa to  widać w tym jak się zachowuje jak mówi albo nie odpowiada na pytania dziennikarzy usa,2021-08-21 15:22:36+00:00,pl,"Prof. Zbigniew Lewicki in Joe Biden is a man who evidently has no strength to be the president of the largest global powers, can be seen in how he behaves as he says or does not respond to the questions of US journalists ",0.125,0.125
tak  jak leci to polskie powiedzenie ktre w przypadku talibanu  jest rzeczywistością zupę przesoliła ☠ wszak  zapewniali świat i dziadka biden a że będą traktować kobiety z szacunkiem tak jak pozwalają na to ich własne talibańskie wytyczne i standardy ,2021-08-21 14:04:50+00:00,pl,"Just as it flies, this Polish saying Who in the case of Taliban is a reality of soup, ☠, after all, provided the world and grandfather Biden and that they will treat women with respect as they allow their own Taliban guidelines and standards ",0.6,1.0
bweglarczyk onet wiadomosci  biden  pomoże lgbt,2021-08-21 13:50:30+00:00,pl,BWeglarczyk Onet Messages Biden help LGBT ,0.0,0.0
admin  biden a znów z nieudolnymi chwytami dla pozorów i żenadopru  state dept  nałożył na kogoś w  jakieś nowe nibysankcje za nord stream  i tradycyjnie pogroził za navalny  biden  po wakacjach może powtórzy spacer z tragarzami gdzie przypadkiem spotka swego polskiego fana ,2021-08-21 13:37:07+00:00,pl,admin Biden and again with inept grips for appearances and handyopru State Dept imposed on someone in some new insensions for Nord Stream and traditionally died for Navalny Biden after the holidays can repeat a walk with porgasms where he will meet his Polish fern ,0.06818181818181818,0.6022727272727273
bweglarczyk onet wiadomosci  wegetarianski my ślałam że gorszego prezydenta niż omaba  amerykanie  mieć już nie mogą myli łam się  tamtego zdeklasował biden  mam  tylko nadzieję że jego prezydentura będzie najkrótszą w historii usa,2021-08-21 13:28:16+00:00,pl,BWeglarczyk Onet Wegetarians' messages We shed that I have a worse president than OMABA Americans have no longer mistaken that we decided to have Biden only hope that his presidency will be the shortest in the history of the USA ,-0.2,0.8
media   macierewicz a trump  afganistan  biden  konsultacje odpowiedzialność  włączprawdę tvrepublika  ,2021-08-21 11:59:50+00:00,pl,Media Macierewicz A Trump Afghanistan Biden Consultations Responsibility Enable TVRepublika ,0.0,0.0
media   macierewicz a afganisthan  biden  polityka kabul   włączprawdę tvrepublika  ,2021-08-21 11:57:57+00:00,pl,Media Macierewicz A Afghanistan Biden Politics Kabul Turn on the Truth TV Republic ,0.0,0.0
macierewicz a z całym szacunkiem dla prezydenta bidena  przerzucenie odpowiedzialności na trumpa  jest nieudolną próbą donald  trump  przygotował wszystko trafnie i wszystko było konsultowane z państwami które brały udział w misji afganistan ,2021-08-21 11:24:08+00:00,pl,"Macierewicz and with all due respect to President Biden, the transfer of responsibility to Trump is an ineffective attempt to Donald Trump prepared everything accurately and everything was consulted with the countries who participated in the Afghanistan mission ",0.13750000000000004,0.5041666666666667
macierewicz a wszyscy nasi współpracownicy zostali wycofani z afganistanu  już w czerwcu du żo wcześniej od kryzysu spowodowanego błędami polityki pana bidena  problem  zaczął się w momencie kiedy wszystkie wojska zostały wycofane z bazy bagram  i pozostawiając bezradny kabul ,2021-08-21 11:14:05+00:00,pl,"Macierewicz and all our colleagues have been withdrawn from Afghanistan already in June a lot from the crisis caused by the mistakes of the Lord's policy, the problem began when all the army was withdrawn from the Bagram base and leaving a helpless kabul ",-0.8,1.0
paczajta  wyrok sędziego przywr ócić bezpieczeństwo graniczne do stanu poprzedniego biden trump ameryka  ,2021-08-21 09:26:23+00:00,pl,Punzieta Judge Judge Restore Border Security to the previous state of Biden Trump America ,-0.16666666666666666,0.16666666666666666
andrzej szejna  w  gdyby prezydentem był  trump  to mielibyśmy taką samą sytuację to  właśnie on podpisał porozumienie z talibami i zapowiedział wycofanie się to  jeden z nielicznych elementów administracji bidena  gdzie kontynuuje politykę donalda  trumpa  afganistan ,2021-08-21 08:16:57+00:00,pl,"Andrzej Szejna in if the president was Trump, we would have the same situation, which has signed an agreement with the Taliban and announced the withdrawal of this one of the few elements of the Bidena administration where the policy of Donald Trump Afghanistan continues ",-0.1,0.1125
henryk  kowalczyk  joe  biden  potraktował afganistan  jako element gry politycznej jednak  skutki dla geopolityki są bardzo poważne również interesy amerykańskie zostały bardzo mocno naruszone podobnie  jest w kwestii nord stream  polityka  bidena  jest polityką wycofania się,2021-08-21 08:14:15+00:00,pl,"Henryk Kowalczyk Joe Biden treated Afghanistan as a part of a political game, however, the effects on geopolitics are very serious, the American interests have been very much violated similarly on Nord Stream Biden's policy is the withdrawal policy ",-0.09555555555555556,0.3377777777777778
allelujah  dzi ęki bulwersowi i presji opinii publ ostatnich  dni obywatele usa ktrzy ugrzęźli w afganistan  i terrorze talibanu  dzięki wzorcowym „planom bidena  już nie muszą płacić okupu administracji usa za ewakuacyjny lot jeżeli w ogóle uda in się dostać na lotnisko ,2021-08-21 00:32:47+00:00,pl,"allelujajah teens Bulwers and pressure of the PUB reviews last days US citizens who have warned in Afghanistan and Taliban terror thanks to the model ""Biden's plans no longer have to pay a ransom of US administration for an evacuation flight if you can get to the airport at all ",0.1,0.13333333333333333
rodacy  biden  też ma kota który ma poważne zadanie by go trzymał na prostej drodze kot polityka ,2021-08-21 00:00:36+00:00,pl,Moundless compatriots also have a cat that has a serious task to keep him on a straight path a cat politics ,-0.06666666666666665,0.5333333333333333
przy  słabym biden   to nie dziwi,2021-08-20 21:10:40+00:00,pl,"With poor Biden, it's not surprising ",-0.375,0.55
joe  biden  obiecuje że każdy amerykanin  zostanie ewakuowany z afganistanu  do  tej pory usa zwiozły  tysięcy osób  joe  biden  pledges every american  will be evacuated from afghanistan  us have evacuated  people so far ,2021-08-20 20:02:55+00:00,pl,Joe Biden promises that every American will be evacuated from Afghanistan until now the USA depoties thousands of people Joe Biden Pleedges Every American Will Be Evacuated from Afghanistan US Have Evacuated People So Far ,0.03333333333333333,0.3333333333333333
europejscy  sojusznicy krytykują prez bidena  że nie skonsultował z nimi planów wyjścia z afganistanu  biden  twierdzi że takiej krytyki nie było  joe  biden  pushes back on european  allies criticizing him for speedy afghanistan  withdrawal washingtonpost ,2021-08-20 19:33:29+00:00,pl,European allies criticize the Bidena that he did not consult the plans of exit from Afghanistan Biden claims that such a criticism was not Joe Biden Pushes Back on European Allies Criticizing Him for Speedy Afghanistan withdrawal WashingtonPost ,0.0,0.125
pawe ł ma poważne źródła w kongresie  usa  biden  ,2021-08-20 18:40:52+00:00,pl,Pawe has serious sources in the Biden Congress ,-0.3333333333333333,0.6666666666666666
piotrkaleta poseł pisorgpl biden  okazał się człowiekiem wybitnie nieodpowiedzialnym i to musi budzić poważne zastrzeżenia i pytania co dalej bo jeżeli można było zrobić tak straszne błędy w afganistanie  to dlaczego nie można zrobić gdzieś indziej,2021-08-20 16:01:36+00:00,pl,"Piotkoleta Deputy Pisorgpl Biden turned out to be an extremely irresponsible man and it must raise serious reservations and questions what to do next because if you could do so horrible mistakes in Afghanistan, why can not you do somewhere else ",-0.3645833333333333,0.6666666666666666
dnc legacy  biden  legacy  hillary  legacy ,2021-08-20 15:44:33+00:00,pl,dnc legacy  biden  legacy  hillary  legacy ,0.0,0.0
migranci  na granicy  polski  i bia łorusi udaj ą uchod źców z afganistanu   a  przez you tube  imigranci  afganistan  geopolityka usa chiny  bia łoruś islam  religia  biden  kaczy ński morawiecki  pis ,2021-08-20 15:26:42+00:00,pl,"Migrants on the border between Poland and Biala, pretend to be broken from Afghanistan and by You Tube Immigrants Afghanistan Geopolitics USA China White Burus Islam Religion Biden Ducks Moravian PiS ",-0.2,0.2
