Text,Datetime,Translation,Language,Polarity,Subjectivity
trump  creía que influenciaba que sus seguidores estaban ahí porque lo seguían a él 🤣🤣🤣 resulta  que él era solo un espejo en el que la ignorancia se miraba nada más ,2021-08-23 05:19:43+00:00,Trump believed that he influenced his followers because they followed him to him 🤣🤣🤣 It turns out that he was just a mirror in which ignorance looked at nothing else ,es,0.0,0.0
la  demostración más asombrosa de la más absoluta incompetencia trump  sobre biden  x la retirada d tropas d afganistan crisis pelusa  d maíz crítica al vejetepero se le olvida q durante su admon fue igual d incompetente y diría q en grado superlativosobran  los ejemplos ,2021-08-23 03:02:20+00:00,The most amazing demonstration of the absolute incompetence Trump on Biden X La Retreat d Troops D Afghanistan crisis Linge D Crocious Corn Vejetepewebly is forgotten that during his admon it was equal to incompetent and I would say q in superlative degree on the examples ,es,0.19,0.5833333333333333
trump  atrajo ayer a  personas al corazón de alabama  para el mitin save  america  pero  en las rrss solo en newsmax supero  usuarios conectados y en youtube  antes de sabotear la trasmisión atrajo cerca de  usuarios  no  son conchas de ajo  ,2021-08-23 02:43:00+00:00,Trump attracted Alabama's heart yesterday for the Mitin Save America but in the RRSS only in Newsmax subee connected users and on YouTube before sabotaging the transmission attracted near users are not garlic shells ,es,0.05,0.7
mientras  tanto trump  la última esperanza pa evitar la caida roma  el  último imperio tiene una herida fatal team vox   ,2021-08-23 02:27:05+00:00,Meanwhile Trump the last hope to avoid falling Rome The last empire has a fatal wound Team Vox ,es,0.0,0.06666666666666667
 gobierno mx una  de las estupideces de este gobierno mx jesus seade  mebrard sremx  semx gmarquez colin  tatclouthier m cuando  firmaron el tmec jamás revisaron todo el tema de reglas de origen   les  dijimos que el que amlo le diera las nalgas a trump  afectaría el sector automotriz,2021-08-23 02:26:42+00:00,Government MX One of the stupidities of this Government MX JESUS SEADE MEBRARD SREMX SEMX GMARQUEZ COLIN TATCLOUTHIER M When they signed the TMEC never reviewed the whole issue of rules of origin we told them that the one that AMLO gave the buttocks to Trump would affect the automotive sector ,es,0.2,0.4
opini óndla  la  esquinita  de reme  por  remedios diaz   george  w bush  que en las últimas épocas había criticado a trump  por algunas decisiones fue directamente a atacar a biden  y a los demócratas por su abandono al pueblo de afganist án ,2021-08-23 02:10:00+00:00,Opinion on the cornery of Remes by Remedios Diaz George W Bush that in the last eras had criticized Trump for some decisions went directly to attack Biden and Democrats for his abandonment to the people of Afghanist ,es,0.05,0.23333333333333334
el  gobierno  las instituciones y el sistema colombiano  es tan perverso que hoy no veo descabellado la construcción de un muro al estilo de la rata de trump  ,2021-08-23 01:50:49+00:00,The Government The Institutions and the Colombian System is so perverse that today I do not see unleashed the construction of a wall in the style of Trump rat ,es,0.0,0.0
trump  acusa a biden  por humillación en afganist án video  ,2021-08-23 00:45:00+00:00,Trump accuses Biden by humiliation in Afghanist and video ,es,0.0,0.0
trump  dice que la incompetencia de biden  sobre la retirada de las tropas de eeuu de afganistan  ha provocado la mayor humillación para el país norteamericano  leer  más  ,2021-08-23 00:41:43+00:00,Trump says that biden incompetence over the withdrawal of US troops from Afghanistan has caused the greatest humiliation for the North American country Read more ,es,0.5,0.5
jose cardenas  por primera vez en  años comparto el mismo criterio de trump ,2021-08-23 00:38:08+00:00,Jose Cardenas For the first time in years I share the same criterion of Trump ,es,0.125,0.22916666666666666
no son conchas de ajo  trump  atrajo ayer a  personas al corazón de alabama  para el mitin save  america  pero  en las rrss solo en newsmax supero  usuarios conectados y en youtube  antes de su saboteo atrajo cerca de  usuarios ,2021-08-23 00:33:00+00:00,"No Trump garlic shells, attracted Allabama's heart people yesterday for the Mitin Save America but in the RRSS only in Newsmax Supremely connected users and on YouTube before his sabbage attracted near users ",es,0.05,0.7
trump  sostuvo que la estrategia de biden  no fue la correcta y provocó la mayor humillación en política exterior dijo que se trata de una de las peores derrotas militares en toda la historia ,2021-08-23 00:31:22+00:00,Trump argued that the Biden's strategy was not the correct one and caused the greatest humiliation in foreign policy said it is one of the worst military defeats throughout history ,es,-0.05625,0.55625
eldiariony sigo  sin entender por qué jorgeramosnews fue muy crítico con trump  por la pandemia pero mudo con biden ,2021-08-23 00:30:52+00:00,Eldiariony I still do not understand why JorgeramEws was very critical with Trump by the pandemic but mute with biden ,es,0.0,1.0
los  menores  no necesitan vacunarse contra el viruschinola  tasa de letalidad es baja y nunca fue significativa es  más riesgoso puyarlos con una toxina experimental que tiene efectos adversoslo  indica el dr  que atendió a trump  vladimir zelenko  ,2021-08-23 00:16:22+00:00,"Minors do not need to vaccinate against the viruschinola, lethality rate is low and it was never significant is more risky to pass them with an experimental toxin that has adverse effects, the DR who attended Trump Vladimir Zelenko ",es,0.103125,0.51875
seguidores  abuchean a trump  tras pedirles que se vacunen contra  ocurri ó durante un mitin en alabama  uno de los estados que han enfrentado un aumento de contagios ,2021-08-23 00:11:20+00:00,Followers boo to Trump after asking them to be vaccined against occurri or during a rally in Alabama one of the states that have faced an increase in contagion ,es,0.0,0.0
rt pabloaure podr án decir lo que quieran de donald trump  pero jamás podrán negar lo bien que manejó la defensa e intereses estadounidenses con  trump  en el poder de la primera potencia mundial tendríamos mayores esperanzas de lograr la libertad por   ,2021-08-23 00:00:25+00:00,RT PabloAure I can say what they want from Donald Trump but they can never deny how well it handled the US defense and interests with Trump in the power of the first world power we would have higher hopes of achieving freedom by ,es,0.25,0.41666666666666663
trending ¿la  reconoces a la naturaleza le tiene sin cuidado lo que dibujamos sobre ella le  puede tomar    años nosotros moriremos pero ella seguirá aquí  si  esa misma es barrera  de trump  un  tramo quedó así luego de las lluvias mons ,2021-08-22 23:41:42+00:00,Trending Do you recognize Nature regardless of what we drew about it can take years we will die but it will continue here if that same is a barrier of Trump a stretch was like that after the rains Mons ,es,0.0,0.125
alexanderriera saludos  camarada trump  es  astuto que biden  nuestro  presidente  nicolas maduro  derrotó a trump  mucho antes cuando se pasó de invasión a bloqueo naval bolivia  demostró estar consolidada y lo de per ú fue por la mínima con  trump  o sin él se acababa el gdl de pana ,2021-08-22 23:36:47+00:00,AlexanderReiera Regards Comrade Trump is cunning that biden Our President Nicolas Maduro defeated Trump long earlier when he went from invasion Naval Bolivia Blocking showed being consolidated and what was for the minimum with Trump or without him the pana GDL ,es,-0.016666666666666666,0.5333333333333333
trump  logra convocar a  personas en un rally  en alabama   estos  tienen la esperanza de volver a la presidencia después del fracaso en afghanistan   les  dice que se vacunen y lo abuchean ,2021-08-22 23:34:09+00:00,"Trump manages to summon people in a rally in Alabama, these have the hope of returning to the presidency after failure in Afghanistan tells them to be vaccined and boiled it ",es,-0.3166666666666667,0.3
excelente trump  el ciudadano en los estados unidos están claros ,2021-08-22 22:59:53+00:00,Excellent Trump The citizen in the United States are clear ,es,0.55,0.6916666666666667
trump rally alabama  trump  loser palooza  🤪 ,2021-08-22 22:55:21+00:00,trump rally alabama  trump  loser palooza  🤪 ,es,0.0,0.0
 increible ayer donald trump  realizo un mitin soldout en alabama  frente a miles de personas donde se comprueba que en eeuu usa lo siguen amando y tb en el resto del mundo trump was right  trump rally  trump rally alabama  trumpwon trump  maga ,2021-08-22 22:51:58+00:00,Incredible Yesterday Donald Trump I MITIN SOLDOUR in Alabama in front of thousands of people where it is checked that in the USA they are still loved and tb in the rest of the world Trump Was Right Trump Rally Trump Rally Alabama Trumpwon Trump Maga ,es,0.6285714285714286,0.7452380952380953
podr án decir lo que quieran de donald trump  pero jamás podrán negar lo bien que manejó la defensa e intereses estadounidenses con  trump  en el poder de la primera potencia mundial tendríamos mayores esperanzas de lograr la libertad por  lo pronto refugiarnos en la oración ,2021-08-22 22:47:07+00:00,You can say what you want from Donald Trump but you can never deny how well it handled the defense and US interests with Trump in the power of the first world power we would have higher hopes of achieving freedom for the time they take refuge in prayer ,es,0.25,0.41666666666666663
si  biden y trump se unieron tu puedes llevar una dieta en san  francisco  de macor ís ,2021-08-22 22:37:37+00:00,If Biden and Trump joined you you can take a diet in San Francisco de Macor Isa ,es,0.0,0.0
aqu í es donde trump  debería contratar esos mercenarios tipo película gringa para q los recate se metería al bolsillo a sus compatriotas  ,2021-08-22 22:13:56+00:00,This is where Trump should hire the mercenaries type Gringa movie for the recate would get into his compatriots pocket ,es,0.0,0.0
expresidente  trump  critica duramente la administraci ón de joe biden  por el manejo de la retirada de las tropas de eeuu de afganist án a la que califica de la mayor humillación en política exterior de toda la historia de país nación informa reuters  ,2021-08-22 22:06:21+00:00,TRUMP president harshly criticizes Joe's Administration Biden for the management of the withdrawal of US troops from Afghanist an a qualifying of the largest human history humiliation of the entire nation's history informs Reuters ,es,-0.06666666666666667,0.4749999999999999
 noticias hoy eeuu agosto  se destapo la olla no se esperaban esta   a través de you tube  trump  biden  eeuu usa  afganistan  talibanes  news ,2021-08-22 21:42:55+00:00,News Today USA August Student the pot No expected is through You Tube Trump Biden USA USA Afghanistan Taliban News ,es,0.05,0.4
la  gente residente en eeuu no le hizo caso a trump   pensaron  que el mono  era un populista más ahí estan las consecuencias y cnnee cnn ayudó a crear esa imagen negativa de trump  ,2021-08-22 21:19:29+00:00,People resident in the US did not pay attention to Trump thought that the monkey was a populist more there are the consequences and CNNEE CNN helped create that negative image of Trump ,es,0.05000000000000001,0.3
trump  apunta a biden  por su postura con afganist án    «esta  es una gran mancha en la reputación de nuestro país»  trump  también criticó a biden  por no «detener el virus»  ,2021-08-22 21:08:58+00:00,"Trump points to Biden for his posture with Afghanistan ""This is a great spot on the reputation of our country"" Trump also criticized Biden for not ""stopping the virus"" ",es,0.8,0.75
alabama rally   grandioso trump advierte sobre al avance del  lo combatiremos  ante la grandiosa multitud en alabama  esto nunca te lo mostraràn los medios que segùn ellos perdiò las elecciones ,2021-08-22 21:02:58+00:00,Alabama Grandioso Rally Trump warns about the breakthrough we will fight before the grandiose crowd in Alabama this will never show you the means as they lost the elections ,es,0.0,0.0
ode comunica  la  tecnología es como la política si abandobas un espacio rápidamente otros lleganlo completan y se adueñan de ese territorio vacio por eso vemos un  trump  apostando a gettr lo mismo pasará con only fans  alguien se adueñara de ese espacio para seguir con el negocio ,2021-08-22 20:56:25+00:00,Ode communicates technology is like politics if you leave a space quickly others come complete and take over that empty territory so we see a Trump betting Gettrt the same thing will happen with only fans someone took over that space to continue with the business ,es,0.06666666666666668,0.505
tardaron  poco en arreglarlo pero durante unos momentos la casa  blanca  había nombrado a pedro  sánchez  emir  de catar   aún me acuerdo cuando blinken  secretario de estado  eeuu dijo aquello de los adultos vuelven a estar al mando en comparación con la administración trump  ,2021-08-22 20:21:49+00:00,It took me little to fix it but for a few moments the White House had appointed Pedro Sánchez Emir of Tasting I still remember when Blinken US Secretary said that of adults return to command in comparison with the Trump administration ,es,-0.12916666666666668,0.19999999999999998
 no  entendiste el  que se quiera vacunar que se vacune yo  no lo haré pues no son seguras son experimentales y no lo haré mediante extorsión y exigencia gubernamental no  ataco a trump  él no es responsable de las mentiras de las farmacéuticas recientemente  criticó a pfizer ,2021-08-22 20:03:49+00:00,"You did not understand the one who wants to be vaccinated that I will not be vaccinated, I will not be sure they are experimental and I will not do it by extortion and government requirement I do not attack Trump He is not responsible for the lies of the pharmaceuticals recently criticized Pfizer ",es,0.13999999999999999,0.4377777777777778
trump  acusa a biden  por humillación en afganist án video  ,2021-08-22 20:00:00+00:00,Trump accuses Biden by humiliation in Afghanist and video ,es,0.0,0.0
kamala  lo dijono confiemos en las vacunas de trump sé que es un disparate decir que lasvacunascreadas por farmacéuticas son hechura detrump ella  solo se opuso porquetrump  era el presidente en ese momentolo  hizo por las razones equivocadasyo  me opongo porque no son seguras ,2021-08-22 19:54:39+00:00,Kamala said so I trust in Trump's vaccines I know that it is a nonsense say that Lasvacunascreados by pharmacists are made Detromp she just opposed PROCUMP was the president at that moment he did for the wrong reasons I oppose me because they are not sure ,es,-0.375,0.8944444444444444
vaya  con el muro de trump  ,2021-08-22 19:52:57+00:00,Go with the Trump Wall ,es,0.0,0.0
la  mayor vergüenza para nuestro país en toda su historia y esto está muy lejos de haber terminado  dado  que sigue baneado en twitter  trump  sigue con su críticas a través de comunicados escritos ,2021-08-22 19:39:01+00:00,The biggest embarrassment for our country in all its history and this is far from having finished since it is still banned on Twitter Trump continues with its reviews through written communications ,es,0.1,1.0
trump  recomienda vacunarse y provoca el silencio y algunos abucheos de los suyos ,2021-08-22 19:37:54+00:00,Trump recommends vaccining and causes silence and some boos of his ,es,0.0,0.0
muy  bueno le he escuchado explicar algunos en el podcast de james altucher  por  cierto predijo el triunfo de trump  antes que nadie ,2021-08-22 19:24:55+00:00,"Very good I've heard you explain some at James Altucher's podcast By the way, predicted Trump's triumph before anyone ",es,0.9099999999999999,0.7800000000000001
■ misterio  resuelto  ■ recuerdo  a hlgatell  mencionar que la pandemia duraría no menos de dos años y los especialistas de la oposición dijeron que a ellos les llevaría  semanas  ■ trump  y ricardo bsalinas  dijeron que debíamos aprender a vivir con ella y se les fueron encima ,2021-08-22 19:19:14+00:00,■ Mystery solved ■ Remembering Hlgatell Mention that the pandemic would last no less than two years and the opposition specialists said that they would take weeks ■ Trump and Ricardo Bsalinas said we should learn to live with it and they went over ,es,0.07323232323232322,0.2111111111111111
 noticias hoy eeuu agosto  acaba de suceder no se esperaban esta no  a través de you tube  talibanes  eeuu eeuu usa  news  trump  joe biden  biden  afganistan ,2021-08-22 19:14:12+00:00,News today USA August just happened is not expected this not through You Tube Taliban US USA USA News Trump Joe Biden Biden Afghanistan ,es,0.05,0.4
trump  acusa a biden  por humillación en afganist án video  ,2021-08-22 18:54:47+00:00,Trump accuses Biden by humiliation in Afghanist and video ,es,0.0,0.0
la  demostración más asombrosa de la más absoluta incompetencia trump  arremete contra biden  por la humillación de eeuu en afganist án ,2021-08-22 18:45:07+00:00,The most amazing demonstration of the absolute incompetence Trump attacks against Biden for the humiliation of the USA in Afghanist ,es,0.43333333333333335,0.7666666666666666
trump  es el responsable de esta humillación ,2021-08-22 18:26:52+00:00,Trump is responsible for this humiliation ,es,0.2,0.55
las  cosas cambian trump  regresa a sobresalir liberar a venezuela  podrá no haber sido con todos esos patiquines de vp  encompinchados con los demócratas podr ía ser muy diferente el escenario esta vez ya ha visto mucho mejor trump  venezuela sin lideres   ,2021-08-22 17:20:13+00:00,Things change Trump returns to excel Liberate Venezuela may not have been with all those vp patiquilas regrowned with the democrats could be very different the stage this time has already seen much better Trump Venezuela without leaders ,es,0.25,0.64
 cruzadaxlaliber     minsapma  nito cortizo  creo  mas en jairbolsonaro  que en trump  que si empuja la vakuna en sus discursos y miente cuando dice que hay una ola de covid ,2021-08-22 16:58:24+00:00,CROSADAXLALIBER MINSAPMA NITO CORDIZO I believe more in Jairbolony that in Trump than if it pushes the vakuna in his speeches and lies when he says there is a wave of Covid ,es,0.5,0.5
trump  señala a biden  por la salida de afganist án la mayor humillación exterior de la historia de eeuu  vía epinternacional kaboul  kabul ,2021-08-22 16:30:53+00:00,Trump points to Biden by the exit of Afghanistan the greatest external humiliation of US history via epinternational kaboul kabul ,es,0.5,0.55
yasmincnunez ojal á y salga joe biden  pero el problema es que trump  haga algo letal pues sus  años fueron puro blablabla es  el primer presidente  en más de  años  trump  en no hacer ni una sola guerra 🥱 🥱🥱,2021-08-22 16:23:06+00:00,YasMinCnUNENISE EJALE Á Y Joe Biden But the problem is that Trump does something lethal because his years were pure blablabla is the first president in more years Trump in not doing a single war 🥱 🥱🥱 ,es,0.22321428571428573,0.38690476190476186
diario de cuba    cubanos  afectados por el programa espera en méxico respiran con la decisión del supremo  de eeuu de postergar la reanudación del protocolo instaurado por trump  ,2021-08-22 16:15:21+00:00,Diario de Cuba Cuban affected by the Program Waits in Mexico breathe with the decision of the Supreme US to postpone the resumption of the protocol established by Trump ,es,0.0,0.0
opini óndla  la  esquinita  de reme  por  remedios diaz   george  w bush  que en las últimas épocas había criticado a trump  por algunas decisiones fue directamente a atacar a biden  y a los demócratas por su abandono al pueblo de afganist án ,2021-08-22 16:10:00+00:00,Opinion on the cornery of Remes by Remedios Diaz George W Bush that in the last eras had criticized Trump for some decisions went directly to attack Biden and Democrats for his abandonment to the people of Afghanist ,es,0.05,0.23333333333333334
ramon morenoo  dado  los acontecimientos de ayer preveo que acá tarde o temprano va pasar un cagadal all á por el  igual lo veía nuestra clase política está podrida que ya han hecho del país un shithole citando a trump  haha  no aprendemos a los salvadoreños ,2021-08-22 16:09:16+00:00,Ramon Morenoo Given the events yesterday I prevent that here sooner or later a Cagadal will pass by the same I saw our political class is rotten that they have already made the country a shithole quoting Trump Haha we do not learn the Salvadorans ,es,0.05,0.13125
biden  en caída libre y trump  de regreso así de mal usa ni para donde hacerse,2021-08-22 15:36:58+00:00,bite in free fall and trump back so of badly use or to do ,es,-0.09999999999999994,0.48888888888888893
trump  criticó duramente a biden  por el manejo de la retirada de las tropas estadounidenses de afganist án a la que calificó de la mayor humillación en política exterior de toda la historia de eeuu ahora  se fajan entre ellos lo que hace la lucha de poder cuba  ,2021-08-22 15:15:18+00:00,Trump harshly criticized Biden for the management of the withdrawal of US AFGANIST troops to which he described as the greatest humiliation in foreign policy of all the history of the USA now be treated among them what does the power struggle Cuba ,es,0.225,0.6083333333333333
porque  trump  no tiene twitter  y los talibanes sí quiero etiquetar a trump  twitter  comunista,2021-08-22 15:15:00+00:00,Because Trump does not have Twitter and Taliban yes I want to tag Trump Communist Twitter ,es,0.0,0.0
algunos síntomas percibidos en el mandato de trump  incompetenciacaospérdida de credibilidad no eran atribuibles solo al republicano eran  indicios de la decadencia de la potencia que ha dominado el mundo en los últimos años r aymerich   ,2021-08-22 14:44:53+00:00,Some symptoms received in the incompetent Trump mandate of credibility were not attributable only to the Republican were indications of the decline of the power that has dominated the world in recent years R Aymerich ,es,-0.11666666666666665,0.5388888888888889
ebir gonzalez  sec blinken  cubadebatecu trump  en lugar de ocuparse del cambio climático se dedicó a cuba  tanto q tomó  medidas contra el pueblo cubano potus en lugar de dejar al sec  de estado  de obama  lo puso a atender cambio climático   cubadebatecu,2021-08-22 14:40:18+00:00,"Ebir Gonzalez Sec Blinken Cubadebateg Trump Instead of dealing with climate change, it was dedicated to Cuba so much that he took measures against the Cuban People Potus instead of leaving Obama's state SEC put him to attend climate change CubadebateCecu ",es,0.0,0.4666666666666666
opini óndla  la  esquinita  de reme  por  remedios diaz   george  w bush  que en las últimas épocas había criticado a trump  por algunas decisiones fue directamente a atacar a biden  y a los demócratas por su abandono al pueblo de afganist án ,2021-08-22 14:10:00+00:00,Opinion on the cornery of Remes by Remedios Diaz George W Bush that in the last eras had criticized Trump for some decisions went directly to attack Biden and Democrats for his abandonment to the people of Afghanist ,es,0.05,0.23333333333333334
atenci ón  sale  a la luz  confesiones  bipartidistas realizadas durante los últimos días de gobierno de trump  ,2021-08-22 14:00:05+00:00,Attention goes to light Bipartisan confessions conducted during the last days of Government of Trump ,es,0.2,0.3833333333333333
mundo  porque trump  dice que nos vacunemos ¿forma parte de la elite mundial  🤔 millonario  y empresario  decepci ón     ,2021-08-22 13:58:15+00:00,world because Trump says we vaccinated ourselves is part of the world elite 🤔 Millionaire and DECEPCI Ó Entrepreneur ,es,0.0,0.0
el  ilegal bloqueo económico financiero y comercial q eeuu le impone a cuba  desde hace  años se recrudeció con  nuevas medidas con trump  en medio d la pandemia covid  y biden  no ha cesado ni una sola el  bloqueo  mata como la  bloqueo no solidaridad si  ,2021-08-22 13:55:14+00:00,"The illegal economic and commercial economic blockade is imposed on Cuba for years, it was recruited with new measures with TRump in the middle of the Covid and Biden pandemia has not ceased a single blockade kill as the blockade does not solidarity if ",es,-0.005009276437847864,0.22411873840445268
pol ítica de eeuu trump  critica a biden  y generales por retirada de afganist án y sugiere destruir las bases militares trump  ha emitido una docena de declaraciones criticando a biden  por su manejo de la salida de afganist án ,2021-08-22 12:44:37+00:00,US Polistic Trump criticizes Biden and General by Afghanist withdrawal and suggests destroying Military Bases Trump has issued a dozen statements criticizing Biden for his handling of the exit of Afghanist. ,es,-0.08333333333333333,0.19999999999999998
yo  adoro a trump  ,2021-08-22 12:35:15+00:00,yo  adoro a trump ,es,0.0,0.0
afganistán eeuu usa ue resumen  pol íticas erróneas biden  retira todas las tropas siguen trump  deja afganist án abierto a terroristas talibanes desperdician inversión eeuu últimos  años representante  cheney  se opuso a diplomacia biden  solo frene devastación talibán ,2021-08-22 12:33:13+00:00,Afghanistan USA USA EU Abstract Erroneous Ethnic Ethnic Police Withdraw all troops Follow Trump Leaves Afghanist Open Taliban Terrorists Sleeping Investment US Last Years Representative Cheney Opsed Diplomacy Biden Only Frene Devastation Taliban ,es,-0.125,0.5416666666666667
anti progre world  disculpa  pero es una estupidez máxima atacar la gestión biden  tal cual como lo hace el chavismo o el castrismo por más enamorado que estuvieses de trump ,2021-08-22 11:15:18+00:00,Anti progress apologize but it is a maximum stupidity attacking the biden management as it does Chavismo or Castrobus by more in love that you were from Trump ,es,0.13333333333333333,0.7000000000000001
evans ramos  darlah moon  el  artículo no menciona que trump  negoció con terroristas a espaldas de sus aliados incluyendo a afganist án y que prometió la liberación de  militantes detenidos por ese último tampoco  dice que las acciones militares y los ataques terroristas no cesaron incluso,2021-08-22 10:58:30+00:00,Evans Ramos Darlah Moon The article does not mention that Trump negotiated with terrorists behind his allies including Afghanist and who promised the liberation of militants detained by that last one does not say that military actions and terrorist attacks did not even cease ,es,-0.16666666666666666,0.28888888888888886
las  guerras comerciales no son buenas ni fáciles de ganar costa rica  no debe volver al proteccionismo con el fanunca jam ás o el pacnunca más more  pain than gain how  the uschina  tradewar hurt america   trump    a través de brookings inst ,2021-08-22 10:56:49+00:00,Commercial wars are not good or easy to win Costa Rica should not return to protectionism with the fanunca Jam nas or the pacnoca More More Pain Than Gain How The USChina Tradewar Hurt America Trump through Brookings Inst ,es,0.3138888888888889,0.47222222222222227
la  posible participación del expresidente de eeuu donald  trump  en las elecciones de  es seguida con atención por los norteamericanos  más en prensa latina    ,2021-08-22 10:49:33+00:00,The possible participation of the US-Donald Trump's expression in the elections is followed with attention by the North Americans in Latin Press ,es,0.0,1.0
trump   ayer en alabama  haremos  que estados  unidos  vuelva a ser poderoso q vuelva a ser ricoq  vuelva a ser fuerte  q se sienta orgulloso de nuevo haremos  que estados  unidos  vuelva a estar seguro y sabes lo que es haremos  que estados  unidos  vuelva a ser grande  ,2021-08-22 10:25:09+00:00,"Trump yesterday in Alabama we will make the United States again that I will be Rico again again, be strong again, we will be proud again we will be sure again and you know what it is we will make the United States become big again ",es,0.43333333333333335,0.6805555555555556
trump  vietnam  parece una clase magistral de estrategia en comparación con la catástrofe de joe  biden   anoche  en un mitin en alabama  ante al menos  personas ,2021-08-22 09:45:00+00:00,Trump Vietnam looks like a master class of strategy compared to Joe Biden catastrophe last night in a rally in Alabama before at least people ,es,-0.15,0.23333333333333334
isabael mayor  carlos  cnn abc nbc telemundo univisión tv globo new york times washington post etc etc son medios basura q manipulan la información porque  son esclavos de las élites bolsonaro  además de trump  son los únicos presidentes  que han dicho la verdad grandes  líderes los dos,2021-08-22 08:10:06+00:00,Isabael Major Carlos CNN ABC NBC Telemundo Univision TV Globo New York Times Washington Post Etc etc are junkies manipulating the information because they are slaves of the Bolsonaro elites besides Trump are the only presidents who have said the truth great leaders the two ,es,0.2497159090909091,0.6761363636363636
acord ándonos de trump  el  vietnam  de biden  y el ocaso del imperio americano via webhispanidad ,2021-08-22 07:33:06+00:00,ARM ADONS OF TRUMP THE VIETNAM DE BIDEN AND THE SUNS OF THE AMERIO VIA WebHispanidad ,es,0.0,0.0
darlah moon evans ramos  correcto  trump  no sólo negoció la retirada sino que incluso aprobó la liberación de terroristas esto  es un fracaso de cuatro administraciones incluyendo las dos últimas ,2021-08-22 07:18:33+00:00,Darlah Moon Evans Ramos Correct Trump not only negotiated the withdrawal but even approved the liberation of terrorists this is a failure of four administrations including the last two ,es,-0.10555555555555557,0.45555555555555555
cnnee cnn con trump   que irresponsabilidad que en los eventos de trump  no se exija mascarilla  cnn con todos los demás  nadie con mascarilla y cnn ni un sólo comentario,2021-08-22 05:12:07+00:00,CNNee CNN with Trump that irresponsibility that in Trump events is not required CNN mask with all other anyone with mask and cnn or just comment ,es,-0.125,0.375
adrianaazzias el bien la persona buena y con la bendición de dios siempre brilla y nunca será silenciada porque el mensajeidea jamás es callado en nuestras mentes y almas  llegó hace unos años y no hay trampa ni censura que lo detenga trump  ,2021-08-22 04:31:00+00:00,adrianaazzias the good the good person and with the blessing of God always shines and will never be silenced because the messote is never quiet in our minds and souls came a few years ago and there is no trap or censorship that stops Trump ,es,0.3,0.4083333333333334
 camila acosta cu  ilianahcuba luz cuba  perdimos el miedo  kata cuba  nelva ismarays  sergio osmin fp y aquí defendiendo a los talibanes y x supuesto hablando mal d eua como siempre la culpa es trump ,2021-08-22 03:43:53+00:00,Camila Acosta Cu ilianahcuba Luz Cuba We lost fear Kata Cuba Nelva Ismarays Sergio Osmin FP and here defending the Taliban and X Success talking badly of us as always the fault is Trump ,es,-0.19999999999999993,0.3333333333333333
creo  que biden  le dio un empujoncito a la candidatura de trump  para las próximas elecciones,2021-08-22 03:02:01+00:00,I think Biden gave a push to Trump's candidacy for the next elections ,es,0.0,0.0
desafortunadamente  estamos  en  mundo gobernado  por el mal pero   no  tiene poder sobre dios  por  eso con fe  pidamos a nuestro padre celestial y trump  volver á a gobernar  ,2021-08-22 02:52:31+00:00,Unfortunately we are in the world governed by evil but it has no power over God so with faith we ask our Heavenly Father and Trump to go back to govern ,es,-0.5,0.6666666666666666
no  hubo conspiración ni planificación previa trump  decía la verdad igual que lo que decía de biden   todos  los matamala  las rinc ón los rodr íguez en mute  el  fbi encuentra escasas pruebas de que el ataque al capitolio  de eeuu estuviera coordinado  ,2021-08-22 02:12:36+00:00,There was no conspiracy or prior planning Trump said the truth as what was saying of Biden all the Matamala the Rinc Ós Igenz in Mute The FBI finds scarce evidence that the attack on the US Capitol was coordinated ,es,0.0,0.0
opini óndla  la  esquinita  de reme  por  remedios diaz   george  w bush  que en las últimas épocas había criticado a trump  por algunas decisiones fue directamente a atacar a biden  y a los demócratas por su abandono al pueblo de afganist án ,2021-08-22 02:10:00+00:00,Opinion on the cornery of Remes by Remedios Diaz George W Bush that in the last eras had criticized Trump for some decisions went directly to attack Biden and Democrats for his abandonment to the people of Afghanist ,es,0.05,0.23333333333333334
 usa  estados  unidos   eeuu  trump   alabama   alabama rally   save america   save america   maga 🦅  mítines a rebosar contrastando con los mítines de biden  trump  ha vuelto ,2021-08-22 02:08:11+00:00,USA USA USA TRUMA Alabama Alabama Rally Save America Save America Maga 🦅 Rails overflowing Contrasting with Biden Trump's rallies has returned ,es,0.0,0.0
no  es por empatar pero creo q estadosunidos lleva décadas sin un buen presidente  johnson nixon ford carter reagan bush clinton bushjr obama trump biden   usa,2021-08-22 02:06:54+00:00,It is not for stabbing but I think that units have decades without a good President Johnson Nixon Ford Carter Reagan Bush Clinton Bushjr Obama Trump Biden USA ,es,0.04999999999999999,0.7000000000000001
vietnam  parece una clase magistral de estrategia comparado con el desastre de joe  biden  trump  sobre los hechos en afganistan   ,2021-08-22 01:59:43+00:00,Vietnam looks like a master class of strategy compared to Joe Biden Trump's disaster on the events in Afghanistan ,es,0.0,0.0
si  la pandemia china hubiese ocurrido con biden  o clinton  liderando a ee uu les aseguro que no tendríamos ni  sola vacuna hoy  hay  o más distintas en tiempo récord gracias  al liderazgo y al impulso desregularizador de trump ,2021-08-22 01:28:00+00:00,If the Chinese pandemic had occurred with Biden or Clinton leading the US I assure you that we would not have even so much vaccine today there are more different in record time thanks to the leadership and urge deregularizer of TRump ,es,0.18,0.29999999999999993
