Text,Datetime,Language,Translation,Polarity,Subjectivity
uspr äsident biden  und  vizepr äsidentin kamala  harris   raten migranten  bleibt  zu hause  märz  gauland ,2021-08-25 17:15:58+00:00,de,USPR Notice Biden and Vicepräsistin Kamala Harris advise migrants stay at home March Gaul ,0.0,0.0
surenderer in chief  biden bidenisa failure  ,2021-08-25 17:09:08+00:00,de,surenderer in chief  biden bidenisa failure ,-0.3166666666666667,0.3
surenderer in chief  biden  bidenisa failure  ,2021-08-25 17:06:02+00:00,de,surenderer in chief  biden  bidenisa failure ,-0.3166666666666667,0.3
surrenderer in chief  biden  bidenisa failure  ,2021-08-25 17:03:57+00:00,de,surrenderer in chief  biden  bidenisa failure ,-0.3166666666666667,0.3
potus biden  macht wichtigen schritt  auf dem weg  zur umsetzung  seiner budget  und steuerpl äne linke  und rechte dems  streiten noch über gr öße und timeline  reps  sind sowieso dagegen ,2021-08-25 16:44:09+00:00,de,Potus biders makes an important step on the way to implementing his budget and taxpine left and rights are still arguing over Größen and Timeline Reps are anyway ,0.2,0.5
biden  ist schuld dass merkel  den krieg  in afghanistan  verlor  diese  interpretation  für die niederlage  in einem sinn und ziellosen krieg  der nie zu gewinnen war möchten einige journalisten  gerne in das kollektive ged ächtnis der republik  schreiben wird  nicht gelingen,2021-08-25 16:16:43+00:00,de,Biden is to blame Merkel the war in Afghanistan lost this interpretation for the defeat in a meaning and aimless war that would never want to win some journalists in the collective thought eagle of the republic will not succeed ,0.8,0.4
attendez   wtf biden  afghanistan  ,2021-08-25 16:16:01+00:00,de,Wait WTF Biden Afghanistan ,-0.5,1.0
es  ist komisch vom  schnellen vormarsch  der taliban  auf kabul  wurden die geheimdienste  überrascht und nun berichten deutsche und usdienste  übereinstimmend dass es nach dem  sehr gefährlich wird weil isselbstmordanschl äge geplant sind ob  biden  der informant  war ,2021-08-25 16:05:00+00:00,de,"It is funny from the rapid advance of the Taliban on Kabul, the secret services were surprised and now reporting German and US services consisting of that it is very dangerous because Isselstmordanschlächen planned whether biders was the informant ",-0.166,0.72
ich  bin gleichermaßen schockiert über gauland und biden    afghanistan  wird ein kalifat  das  hätte man verhindern können und  müssen,2021-08-25 15:57:49+00:00,de,I am alike shocked over Gauland and biders Afghanistan will have a caliphate that would have been able to prevent and need ,-0.09999999999999998,0.7125
ein  biden  zitat  aus dem vietnamkrieg  wirft ein interessantes bild  auf die aktuellen ereignisse  in afghanistan   also  nicht dass ich glaube das biden  auch nur noch eine spur  erinnerung  daran besitzt ,2021-08-25 15:54:52+00:00,de,A bid quote from the Vietnam War throws an interesting picture on the current events in Afghanistan so not that I believe the bid only has a track reminder of it ,0.16666666666666666,0.6333333333333333
weltwoche video vorschau  nr   der  unfähige pr äsident joe  biden   sp ätsommer in st  moritz   wer  ist  lady  gaga   gespr äch mit ihrem produzenten   berlusconi  würdigung zu lebzeiten   vergewaltigung  in der schweizer  armee   ,2021-08-25 15:41:35+00:00,de,World Week Video preview NR The Unable Präsident Joe Biden SP Etsummer in St. Moritz Who is Lady Gaga talks with her producer Berlusconi appreciation at lifetime rape in the Swiss army ,-0.5,0.5
cc deutsche journalisten  die sofort gewusst haben wollen wie krass der afghanistan abzug  und die bilder  aus kabul  joe  biden  schaden werden ,2021-08-25 15:38:12+00:00,de,CC German journalists who want to know immediately like crass of Afghanistan trigger and the pictures from Kabul Joe Biden ,0.0,0.0
biden  greift unsere pressefreiheit  an aber  weiterhin keine gemeinen tweets  bild,2021-08-25 15:21:08+00:00,de,Biden attacks our press freedom but still no common tweets picture ,0.15,0.5
rückzug aus kabul  uspr äsident talibiden    mit  seiner entscheidung  für einen truppenabzug  bis zu  august  in weniger als einer woche  hat das biden regime  die weichen  für eine der schlimmsten    biden  usaafghanistan  taliban  ,2021-08-25 15:20:47+00:00,de,"Retreat from Kabul Uspritäsident Talibid with his decision for a troop deduction until August in less than a week, the bidene regime has the course for one of the worst biden USAfghanistan Taliban ",-0.5833333333333334,0.5333333333333333
noch  anzufügen labour  blair  der linke  mit hirn  über biden  unter  sozialdemokraten  ,2021-08-25 15:17:11+00:00,de,Place Labor Blair The Left with Brain About Biden Under Social Democrats ,0.016666666666666666,0.03333333333333333
unglaublich  was ist mit der pressefreiheit  mr  biden  ,2021-08-25 15:15:20+00:00,de,Unbelievable What about the freedom of the press MR Biden ,-0.25,1.0
ronzheimer bild da  werden sich in zukunft  noch ganz andere trump  zurück ins weisse haus  wünschen lieber paul    schön dass die presse  bild auch so langsam das biden delivers  narrativ durchblickt  biden disaster  biden is adisgrace  biden resign now  biden ,2021-08-25 14:56:34+00:00,de,Ronzheimer picture there will be in the future very different trump back to the white house dear paul nice that the press picture also so slowly the bider deliver narrow viewed biden disaster biders is adisgrace biden resign now bid ,0.014285714285714275,0.38642857142857145
blog   joe biden  interessant  dass sich offensichtlich auch die ereignisse  in afghanistan  negativ auf die beliebtheitswerte  von biden  auswirken,2021-08-25 14:50:38+00:00,de,Blog Joe Biden is interesting that obviously the events in Afghanistan have a negative impact on the popularity values of biders ,0.06666666666666667,0.4666666666666666
biden  und kamala  harris  sind offenbar totalausf älle der  merkelismus  diese grassierende regierungsunf ähigkeit scheint den ganzen westen  erfasst zu haben ausnahme  uk wo  sind spannende liberale  und fortschrittliche  mit ideen  ,2021-08-25 14:37:14+00:00,de,"Biden and Kamala Harris are apparently total outfathers of Merkelism This grassing governmental event seems to have captured all the West, except UK where are exciting liberal and progressive with ideas ",0.15,0.775
der  verlauf  der zustimmungswerte  von pr äsident joe biden      blog   biden  afghanistan  ,2021-08-25 14:31:00+00:00,de,The course of the approval values of President Joe Biden Blog Biden Afghanistan ,0.0,0.0
ritter roter  aber  erfolgreich meint merkel  in der schleimspur  von biden  🤣als  politiker  darf man wohl keine scham  kennen bei dem was man tut und dem was man sagt,2021-08-25 14:09:20+00:00,de,Knight Red But Successfully says Merkel in the mucus trail of biden 🤣's politician may probably not know shame in which you do and what you say ,0.375,0.475
wenn  man keine verhandlungsposition  mehr hat möchte man plötzlich verhandeln was  für ein gefährlicher idiot  biden  taliban terror  afghanishtan  ,2021-08-25 13:26:56+00:00,de,If you do not have a negotiating position you would like to suddenly negotiate what a dangerous idiot bidene Taliban Terror Afghanishtan ,-0.4666666666666666,0.7333333333333334
diezeit ladurner ulrich  biden  ist durch er  wird in die geschichte  eingehen als ein seniler alter  mann ,2021-08-25 13:24:49+00:00,de,The time Ladurner Ulrich Biden is through him will go into history as a senile old man ,0.1,0.2
für seine entscheidung  die luftbr ücke in afghanistan  nicht über den  august  hinaus zu verlängern verdient uspr äsident joe  biden  anerkennung  kommentiert ladurner ulrich  red ,2021-08-25 13:03:29+00:00,de,For his decision the airbridge in Afghanistan do not extend beyond August earned USP President Joe Biden recognition comments Ladurn Ulrich Red ,0.0,0.0
sehr  guter thread  der aufzeigt dass biden  am ende  das geerntet hat was trump  mit seiner friedensvereinbarung  mit den taliban  aus  gesät hat ,2021-08-25 13:01:11+00:00,de,Very good thread that shows that biders at the end that has harvested what Trump has sown with his peace agreement with the Taliban ,0.9099999999999999,0.7800000000000001
oh  nein die  taliban  ignorieren biden  forderung  zivilisten  zum flughafen  zu lassen das  ist ja unerhört sowas ,2021-08-25 12:49:32+00:00,de,Oh no the Taliban ignore biders claim civilians to leave the airport that is unheard of something ,0.0,0.0
die  evakuierungsfl üge sollten erst eingestellt werden wenn alle personen  in sicherheit  sind   pr äsident joe biden  ist allerdings anderer meinung  je  früher wir abziehen desto besser   blog   afghanistan  biden  ,2021-08-25 12:18:27+00:00,de,"The evacuation of evacuation should be set only if all persons are safe Präsident Joe Biden, however, is a different opinion that earlier we deduct the better blog Afghanistan bidene ",0.2,0.62
joe  biden  ist der schlimmste uspr äsident der jüngeren geschichte  immer  mehr menschen  selbst frühere gegner  trauern einem trump  hinterher der  mann  ist absolut amtsunfähig ein  solch seniler greis  darf nicht der mächtigste mann  der welt  sein,2021-08-25 11:41:24+00:00,de,Joe Biden is the worst USP President of the younger story more and more people even former opponents mourning a trump after the man is absolutely unable to be a such Seniler Greis may not be the most powerful man in the world ,0.03333333333333333,0.5
dieses  gewinsel  des mainstream  über die rolle  von biden  in dieser afghanischen inszenierung  ist ja kaum auszuhalten ja  ihr deep  state  puppies  nix isses mit dem erfahrenen souveränen elder statesman  der  wird regiert und das nicht nur vom deep  state  genau  so wie ihr ,2021-08-25 11:41:16+00:00,de,This winding of the mainstream about the role of biders in this Afghan production is hardly enduring her deep state puppies nix isses with the experienced sovereign Elder Statesman who is ruled and not just from Deep State just as she ,0.12708333333333333,0.5604166666666667
mitf ühlend erfahren souverän so  sahen viele uspr äsident biden  den mächtigsten mann  der welt  jetzt  muss er sich vorwerfen lassen amerikas  ansehen  in der welt  zu beschädigen t ,2021-08-25 11:36:05+00:00,de,Without a good reason experienced sovereigns so many USPReditent biders saw the most powerful man in the world now he has to accuse himself to accuse America's view in the world ,0.5599999999999999,0.7
die  demenz  von biden  wird immer deutlicher ,2021-08-25 11:34:17+00:00,de,The dementia of biders is becoming increasingly clear ,0.275,0.6166666666666667
seit  amts übernahme hat pr äsident joe biden  noch kein interview  mit der nytimes washingtonpost oder mit dem wsj geführt   blog   biden  usa,2021-08-25 11:21:00+00:00,de,Since office takeover Präsident Joe Biden has no interview with the Nytimes WashingtonPost or with the WSJ blog biden USA ,0.0,0.0
auf  biden  biden disaster  wird viel geschimpft was hättewürde trump  machen wenn er pr äsident wäre,2021-08-25 10:44:49+00:00,de,On Biden Biden Disaster is a lot of scolded what would have to do Trump if he would be President ,0.0,0.0
biden  und merkel  schenken der taliban  ganz afghanistan  und möchte jetzt ohne verhandlungsposition  mit der taliban  verhandeln  aber  es gibt keine gemeinen tweets ,2021-08-25 10:39:00+00:00,de,Biden and Merkel give the Taliban very Afghanistan and would now like to negotiate without negotiation position with the Taliban but there are no common tweets ,0.175,0.4
afghanistan  störte nicht war längst raus aus den schlagzeilen  die europ äer hätten das wohl so laufen lassen dass  uspr äsident biden  am abzug  bis nächste woche  festhält ist daher richtig kommentiert ladurner ulrich   ,2021-08-25 10:34:08+00:00,de,Afghanistan was not bothered out of the headlines The Europäeren would have done that so on that USPR Essident Biden attracts until next week is therefore correctly commented Ladurner Ulrich ,0.0,0.0
pr äsident biden  hat sich für den abstieg  entschieden    die  amerikanische st ärke hat für biden  offensichtlich keine priorit ät da er möchte dass amerikas  fu ßabdruck auf der weltb ühne    usa politik  biden  abstieg  amerika  demokraten  ,2021-08-25 09:57:17+00:00,de,Präsident Biden has opted for the descent The American St sleeves has obviously no priority for biders as he wants America's Fu ßapprint at the World Fahren USA Politics Biden descent America Democrats ,0.06666666666666667,0.19999999999999998
welt sagen  wir es so biden  scheidet auf die eu schlimmer als trump  es je getan hat  und  unsere qualit ätsmedien schweigen  im wald ,2021-08-25 09:34:01+00:00,de,World Let's say it so biders leaves the EU's worse than Trump it has ever done and our quality deed media is silent in the forest ,-0.2,0.35
 biden  befürchtet terrorgefahr  durch die isis und begründet damit die rasche beendigung  der evakuierung   warum  soll die isis in kabul  einen anschlag  ausüben damit  nicht sooo viele afghanen  in europa  ankommen  welches  interesse  hätte die isis ,2021-08-25 09:19:37+00:00,de,Biden fears terroroids through the ISIS and thus justifies the rapid termination of evacuation Why should the ISIS in Kabul exercise a stop that does not come sooo many Afghans in Europe which interest would have the ISIS ,0.5,0.5
biden  hat es geschafft die  taliban  aufzurüsten 🤔 ,2021-08-25 09:06:17+00:00,de,Biden has managed to upgrade the Taliban 🤔 ,0.0,0.0
erst  war ich skeptisch was das soll dort jetzt hinzureisen aber diese bilder  sollten wachrütteln vor allen dingen  die usregierung  und die der uk dass sie ihren einsatz  weit über den  verlängert afghanistan  biden  kabul airlift  kabul  taliban  ausgründen bundeswehr  ,2021-08-25 09:00:31+00:00,de,"First of all, I was skeptical what that should now go there but these pictures should shake out of all things the US government and the UK that they have their use far beyond the extended Afghanistan Biden Airlift Kabul Taliban Bundeswehr ",-0.049999999999999996,0.611111111111111
video je  länger man bleibe desto größer würde die gefahr  eines angriffs  durch eine terrorgruppe  namens isisk einem isableger  in afghanistan  so der uspr äsident biden    ,2021-08-25 08:52:59+00:00,de,Video The longer you remain the greater the danger of an attack by a terrorist group called Isisk to an Isableger in Afghanistan so the USPR Essident Biden ,0.5,0.5
das  stimmungsbarometer   bidens  zustimmungswerte  im sinkflug      blog   biden  afghanistan ,2021-08-25 08:45:00+00:00,de,The mood barometer BIDEN approval values in the sink flight Blog biden Afghanistan ,0.0,0.0
das  verhalten  von biden  zeigt dass er eine sehr schlechte wahl  war  aber  nun mal die bessere wahl  zwischen pest  und cholera   trump  hat alles erreicht was er wollte das  ansehen  der usa nachhaltig geschädigt  bidens  nichtstun  gegen dies zeigt seine unf ähigkeit,2021-08-25 08:25:10+00:00,de,The behavior of Biden shows that he was a very bad choice but now the better choice between Pest and Cholera Trump has achieved everything he wanted to see the reputation of the US sustainably damaged Bidens Nonstun against this shows his unfaithfulness ,-0.2049999999999999,0.6833333333333333
toscan ralph  alexbaur inside parade  ein  von der britischen regierung  publizierter bericht  belegt dass von insgesamt  todesf ällen die innerhalb von  tagen  nach einer infektion  mit der „delta variante  verzeichnet wurden lediglich  nicht geimpft waren koeppel  amp alexbaur leider busy  biden  bashing ,2021-08-25 08:24:41+00:00,de,"Toscan Ralph Alexbaur Inside Parade A report published by the British government proves that overall deaths that were not vaccinated within days after infection with the ""Delta Variant were not vaccinated Koeppel Amp Alexbaur Unfortunately Busy Biden Bashing ",0.03,0.10666666666666666
biden  sagt die taliban  würden gut mit den usa zusammenarbeiten  die  frage  ist wie man mit terroristen  zusammenarbeiten kann die jetzt schon afghanistan  mit massenmorden  folter  und menschenrechtsverletzungen  überziehen,2021-08-25 08:21:25+00:00,de,Biden says Taliban would work well with the USA the question is how to work with terrorists who can now convince Afghanistan with mass murder torture and human rights violations ,0.0,0.1
picco   das  war bei biden  genau dasselbe  scholz  wird als trojanisches pferd  ins bürgerliche milieu  getragen um danach linksradikale politik  mit  zu vollstreckenspd ,2021-08-25 08:19:02+00:00,de,Picco that was exactly the same with Biden the same Scholz is worn as Trojan horse to the bourgeois milieu around afterwards left radical policy with supplies ,0.0625,0.125
auch  wenn trump  manchmal ein „politischer trampel  war so am einen desaströsen truppenabzug  hätte er niemals zugelassen das  einzige was biden  mit diesem truppenabzug  bezweckt ist trump  die wähler zu klauen afghanishtan  afghanistan burning  biden  usa trump was right ,2021-08-25 08:18:50+00:00,de,"Even if Trump sometimes a ""political trample was so on a disastrous troop deduction he would never have allowed the only what biders with this troop exhibit is aimed at Trump the voters to claw Afghanishtan Afghanistan Burning Biden USA Trump Was Right ",-0.10357142857142856,0.6089285714285714
immer  wieder biden   was  ist mit merkel  die  zog am  juni   die soldaten  ab und begann  wochen  später mit der evakuierung  der zivilen helfer  aus kabul    ,2021-08-25 08:15:00+00:00,de,"again and again, what is with Merkel who moved off the soldiers in June and began weeks later with the evacuation of civilian helpers from Kabul ",0.0,0.0
➡ afghanistan  biden  will evakuierungen  ende  august  stoppen –  fordern freies geleit  ➡ japan  weitet notstand  auf weitere pr äfekturen aus  ➡ leichte  gewinne  – nasdaq  und samp p auf rekordjagd     börsenkommentar augenblick  ,2021-08-25 08:00:11+00:00,de,➡ Afghanistan Biden wants to stop evacuations at the end of August - demand free escort ➡ Japan expanded Emergency to further pr ovensors from ➡ Lightweight gains - Nasdaq and SAMP P on record hunting Stock market commentary moment ,0.20000000000000004,0.4666666666666666
uspr äsident biden  bleibt dabei bis  zum  august  sollen die evakuierungen  in afghanistan  abgeschlossen sein jeder  einsatztag  bringe gefahren  ,2021-08-25 08:00:06+00:00,de,"USP President Biden remains until August, the evacuations in Afghanistan have been completed by every day of use ",0.0,0.0
ich  denke mal zur multilateralen zusammenarbeit  ist von der biden regierung  jetzt alles gesagt  afghanistan   evakuierung ,2021-08-25 07:33:47+00:00,de,I think Multilateral Cooperation is all about the bid government now all Afghanistan evacuation ,0.1,0.2
na  seid ihr  immer noch so begeistert von oppa  biden   ,2021-08-25 07:22:36+00:00,de,"Well, you are still so excited about Oppa Biden ",0.375,0.75
der  lahme und träge wahlkampf  in deutschland  und in den usa ist ein merkmal  der dekadenz  der demokratie  trump  biden  merkel muss weg  laschet  scholz  baerbock ,2021-08-25 07:17:19+00:00,de,The LAME and lazy election campaign in Germany and in the US is a feature of the decadence of democracy Trump Biden Merkel Must Web Lashet Scholz Baerbock ,-0.375,0.875
weder  die europ äer noch die kritik  aus der eigenen partei  können joe  biden  bislang dazu bewegen die evakuierungsmission  in afghanistan  zu verlängern er  beharrt darauf die soldaten  am kommenden dienstag  abzuziehen ,2021-08-25 07:08:55+00:00,de,neither the europans nor the criticism from their own party can so far move the evacuation mission to extend the evacuation mission in Afghanistan He insists on deducting the soldiers next Tuesday ,0.2333333333333333,0.6666666666666666
die   nachrichten  am morgen   ▶ vermisstensuche  in höllentalklamm wird fortgesetzt ▶ bahnstreik  beendet  ▶ merkel  hält regierungserkl ärung ▶ biden  hält an afghanistan abzugspl äne fest ▶ bayern wetter  ☀ bei max °c alle  news  gibts hier  ,2021-08-25 06:46:00+00:00,de,The messages in the morning ▶ Missing search in Hölletalklamm Continued ▶ Train strike ends ▶ Merkel holds government cladors ▶ biders holds on Afghanistan Treatment Splug ENEN ▶ Bayern Weather ☀ at max ° C All news is here ,-0.2,0.05
weil  biden  die frist  für den abzug  aus kabulk  nicht verlängern wird werden jetzt die amerikaner  zum buhmann  der bunderegierung  und der   dabei  fliegen die amerikaner  schon viel länger ihre leute  aus und genau das hätten wir auch tun müssen,2021-08-25 06:42:18+00:00,de,"because biders will not extend the deadline for the trigger from Kabulk, the Americans become the BUHMANN of the federal government and the Americans already flying out their people and exactly we have to do ",0.25,0.25
was  ist der ursprung  des sars co   joe  biden  hat die usgeheimdienste  beauftragt dieser frage  nachzugehen  insbesondere ob das virus  aus einem labor  in wuhan  stammt nun  wurde der bericht  vorgelegt teile  daraus sollen veröffentlich werden ,2021-08-25 06:35:48+00:00,de,What is the origin of the SARS CO Joe Biden has commissioned the Utifying services to address this question in particular whether the virus from a laboratory in Wuhan is now the report was submitted to parts of it ,0.16666666666666666,0.3333333333333333
wir  gehen raus koste es was es wolle  biden  über afghanistan   die  einen kostet es geld  die anderen das leben bündnistreue ade   usa,2021-08-25 06:35:42+00:00,de,we're going out to cost it what kind of biders about Afghanistan the one costs money the others lives allianist Ade USA ,0.6,0.9
 loay mudhoon  was has naz  dann  war der abzug  durch trump  amp biden  also richtig oder  ist einfach alles böse was der westen  macht ‍♂,2021-08-25 06:24:37+00:00,de,Loay Mudhoon What Has Naz then was the trigger by Trump Amp Biden right or is just all evil what makes the West ♂ ,-0.35714285714285715,0.7678571428571428
biden  spricht von zunehmenden risiken  eines verzögerten afghanistan abzugs    auf  deutsche biden  hat die hosen  voll aus angst  das die taliban  die usa in den arschteten  und  merkel  cdu csu deutschland    ,2021-08-25 06:21:46+00:00,de,Biden speaks of increasing risks of a delayed Afghanistan withdrawal on German biders has the pants full of fear that the Taliban the USA in the asstues and Merkel CDU CSU Germany ,0.175,0.275
rettung  aus afghanistan   ♦säkulare biden harris  rufen ihre fundamentalistischen hardliner  unter den christlichen nato verb ündeten zur ordnung  merkel  amp johnson  murren beim missionswahn  ertappt worden zu sein maas  amp ak k naive opfer  des augenblicks   ,2021-08-25 06:06:42+00:00,de,Rescue from Afghanistan ♦ Secular biders Harris call their fundamentalist hardliners among the Christian NATO verb of the order Merkel Amp Johnson Murren had been caught at the mission spirit to his Maas Amp AK K Naive victims of the moment ,-0.15,0.5
riskante  afghanistan wette  trotz  massiver kritik  hält uspr äsident biden  an seinem plan  fest den abzug  aus afghanistan  in wenigen tagen  zu beenden er  fürchtet anschl äge von terroristen  – aber vor allem will er das problem  endlich loswerden s ,2021-08-25 06:01:07+00:00,de,"Riskante Afghanistan Bet despite massive criticism, USP President Biden holds his plan to finish the deduction from Afghanistan in a few days He fears a fear of terrorists - but above all, he wants to get rid of the problem S ",0.0,0.32500000000000007
biden  streng katholisch ich  sagte ihr werdet euch noch wundern  dann  stellt euch mal die beziehung  biden   laschet   liminski  vor 🤮🤮🤮 ,2021-08-25 05:59:53+00:00,de,Biden Streng Catholic I said you will still be surprised then the relationship Biden Lashet Liminski before 🤮🤮🤮 ,0.05,0.5
ks nach  ank ündigung von uspr äs biden  am truppenabzug  der usa aus afghanistan  bis zum  trotz bitten  der verb ündeten festzuhalten soll bundeswehr luftbr ücke aus kabul  noch diese woche  freitag  enden  personen  wurden bislang evakuiert  ,2021-08-25 05:50:14+00:00,de,"ks after ank örtung of USPR AS biden at the troops of the USA from Afghanistan until Despite asking the verb had to be considered, Bundeswehr Auftbr aspire from Kabul still once again this week Friday ends were evacuated so far ",0.1,1.0
biden  hält am  fest wohl auch unter druck  der taliban   ,2021-08-25 05:45:57+00:00,de,Biden keeps at the festival under pressure of the Taliban ,0.0,0.0
abzug  aus afghanistan  ich  vermisse tägliche bashing artikel  unserer „qualit ätsmedien gegen pr äsident biden  dessen versagen  ein einziger horror  ist neben dem von maas  merkel  akk lanz evakuierung  taliban  ortskr äfte ,2021-08-25 05:33:31+00:00,de,"Departure from Afghanistan I miss daily bashing articles of our ""Qualit etch media against Präsident Biden whose failure is a single horror is next to that of Maas Merkel Akk Lanz evacuation Taliban villages ",-0.09702380952380954,0.12857142857142856
biden  verteidigt truppenabzug  aus afghanistan  ,2021-08-25 05:23:17+00:00,de,Biden defends troop deduction from Afghanistan ,0.0,0.0
tagesthemen  ist  naivit ät mittlerweile ein einstellungskriterium  bei ar d und zdf  biden ,2021-08-25 05:01:58+00:00,de,Daily topics is naivety meanwhile a setting criterion at ARD and ZDF Biden ,0.0,0.0
biden  hält an frist  für rettungsmission  in afghanistan  fest  usa afghanistan  biden ,2021-08-25 05:00:19+00:00,de,Biden holds deadline for rescue mission in Afghanistan Fest USA Afghanistan bidene ,0.0,0.0
die  späte erkenntnis  für linksgrüne lemminge  die in biden  die america first  kontinuit ät nicht sehen wollten was  für ein dummland  ,2021-08-25 04:36:36+00:00,de,The late recognition for left-green Lemminge who did not want to see the America First Continuit Eths in Biden What a fool ,-0.024999999999999994,0.4666666666666667
beratungen  über afghanistan   der  gipfel  zeigt die ohnmacht  der mächtigen uspr äsident biden  verlängert das zeitfenster  für evakuierungen  aus kabul  nicht selbst  wenn soll  die bundeswehr  gegen die taliban kämpfen ein  kommentar  ,2021-08-25 04:14:45+00:00,de,Consultations on Afghanistan The summit shows the powerlessness of the powerful USPR Notice biders extends the time window for evacuations from Kabul not even if the Bundeswehr fight against the Taliban a comment ,0.3,1.0
akk heiko maas  reg sprecher  spdbt cducsubt die  luftbruecke nach kabul  afghanistan  muss über  hinaus gehen an  usa potus  biden  muss massiv appelliert werden truppen  nicht abzuziehen taliban  haben respekt  vor nato  werden es nicht wagen anzugreifen lebenretten ,2021-08-25 04:10:56+00:00,de,Acak Heiko Maas Reg Speaker Spdbt CDUCSUBT The air breeding to Kabul Afghanistan has to go beyond USA Potus biders must be massively appealed to troops Do not deduct Taliban Respect for NATO There are not dare to attack life rescue ,0.0,1.0
🦅🦅🦅🦅🦅     biden  surrenderer in chief  ,2021-08-25 02:08:37+00:00,de,🦅🦅🦅🦅🦅     biden  surrenderer in chief ,0.0,0.0
afghanen  werden nach katar  in sicherheit  gebracht von  katar  aus dann direkt in die usa afghanen  werden von ramstein  auf andere usst ützpunkte in deutschland  verlegt biden  zeigt zeitnah seine wahre absicht  merkel  mitwisser   überholt  jetzt afganisthan  ,2021-08-25 02:05:14+00:00,de,Afghans are being safely brought to Qatar by Qatar then directly to the USA Afghans are relocated by Ramstein to other USS others in Germany Biden shows timely his true intention Merkel co-wisser now overtakes Afganisthan ,0.20625,0.48124999999999996
selbst hillary  hätte das mit abstand  besser hinbekommen afghanistan  biden ,2021-08-25 00:47:31+00:00,de,Even Hillary would have done that with a distance better Afghanistan biden ,0.5,0.5
surrenderer in chief  biden  ,2021-08-25 00:25:55+00:00,de,surrenderer in chief  biden ,0.0,0.0
die   gelehrten  die in biden  ihre wünsche realisiert sehen ,2021-08-24 23:52:35+00:00,de,The scholars who realize their wishes in biders ,0.0,0.0
ein  spiegelbild  dessen wie behutsam und ernst  biden  die us bev ölkerung schützt hegt und pflegt  via derspiegel,2021-08-24 23:41:36+00:00,de,a reflection of which as a gentle and serious biders protects the US Bev oil imperses and maintains Via Diegel ,-0.06666666666666665,0.7333333333333334
umauerblumchen  lass  sein tagespolitischer  sprech    in  allen geschichtsb üchern wird ewig stehen biden  beendete den krieg  in afghanistan  wie  nixon  mit vietnam   punkt  aus ende ,2021-08-24 23:23:20+00:00,de,Ummerbussen Let his daily policy speak in all history bumps will stand forever biders finished the war in Afghanistan like Nixon with Vietnam point out ,0.0,0.0
biden  nimmt befehle  von islamischen terroristen  entgegen mehr  braucht man wohl nicht zu wissen über diese katastrophe  im weißen haus  taliban  afghanistan  ,2021-08-24 22:16:35+00:00,de,Biden takes on commands of Islamic terrorists More If you do not need to know about this catastrophe in the White House Taliban Afghanistan ,0.25,0.25
hochachtung  vor einem mann  wie marcus  grotian   deutsche  bürokratie tötet  und sie tut es wissentlich wir  reden von schreibtischt ätern und  der westen  wie wir ihn gekannt haben existiert nicht mehr er  ist tot biden  hin oder her afghanistan  kabul   ,2021-08-24 22:14:38+00:00,de,Cut in front of a man like Marcus Grotian German bureaucracy kills and she knowingly doing we talk about desks eternal and the West as we have known him does not exist anymore he is dead biders or her Afghanistan Kabul ,-0.1,0.2
ich  bin fassungslos biden  lässt sich von taliban  aus kabul  afghanistan  rausschmeißen und  lässt partner  und ortskr äfte besonders afghanistanwomen im stich  wozu  brauchts da noch die nato  und wer wird jemals wieder bedingungslose  solidarit ät anbieten ehrlos,2021-08-24 22:09:21+00:00,de,I am stunned biders can be replaced by Taliban from Kabul Afghanistan and allows partners and locales particularly Afghanistanwomen to do what needs NATO there and who will ever offer unconditional solidarity Eths. ,0.16666666666666666,0.3333333333333333
ich  kann joe biden  inzwischen nicht mehr so gut leiden wie bei seiner wahl   afghanistan  biden ,2021-08-24 22:08:34+00:00,de,I can no longer suffer so well as Joe Biden as well as in his election Afghanistan bidene ,0.0,0.0
jefferyepstein biden   biden  on epstein  ,2021-08-24 22:03:49+00:00,de,jeffrey epstein biden biden on epstein ,0.0,0.0
einsatz  in afghanistan  biden  ruft taliban  zur kooperation  auf  afghanistan  abzug  biden ,2021-08-24 21:40:51+00:00,de,Use in Afghanistan Biden calls Taliban for cooperation on Afghanistan trigger bid ,0.0,0.0
obg  bueti robinalexander die  grüne vollkorn cdu ist im abwehrkampf  was  sie hoffentlich die kanzlerschaft  kostet vier  jahre  progressive politik  amp ein identitärer wahlkampf  haben in den usa schließlich direkt zu trump  amp biden  geführt ,2021-08-24 21:38:14+00:00,de,OBG Bueti RobinalExander The green wholegrain CDU is in defensive fights What hopefully the chancellor's four years progressive politics AMP an identical election campaign have led in the USA finally directly to Trump Amp Biden ,-0.05,0.35
eil — uspr äsident biden   ▪seit  dem  august  haben wir  menschen  evakuiert ▪seit  ende  juli  wurden insgesamt  menschen  evakuiert,2021-08-24 21:15:08+00:00,de,"Eil - USP President Biden ▪ As of August, we have evacuated people ▪ In the end of July, a total of people were evacuated ",0.0,0.75
biden  setzt erstmals den taliban  druck  auf er verknüpft die deadline  des  august  damit dass die taliban  die operation  nicht behindern afghanistan ,2021-08-24 21:13:01+00:00,de,Biden sets the Taliban pressure for the first time he links the Deadline of August so that the Taliban does not hinder the operation Afghanistan ,0.25,0.3333333333333333
