Text,Datetime,Translation,Language,Polarity,Subjectivity
trump  nadal zablokowany na twitter   a talibowie  nadal z pełnym dostępem przypomina  mi to sondę sprzed kilku lat w której niemcy  odpowiedzieli że trump  jest większym zagrożeniem dla demokracji niż putin   any  questions   przez welt,2021-08-20 12:03:19+00:00,Trump still blocked on Twitter and the Taliban still with full access reminds me of this probe from a few years ago in which the Germans responded that Trump is a greater threat to democracy than Putin Any Questions by Welt ,pl,0.21666666666666665,0.3833333333333333
wzowl jc  nikki haley  trump  is a  ,2021-08-20 07:59:43+00:00,wzowl jc  nikki haley  trump  is a ,pl,0.0,0.0
trump  poucza administrację potus najpierw  zabierasz wszystkich obywateli usa  ,2021-08-20 07:02:47+00:00,Trump will teach Potus Administration First Take all US citizens ,pl,0.25,0.3333333333333333
operacja  zarobkowa pfizer  trump   o trzeciej dawce szczepionki koronawirus  ,2021-08-20 06:37:42+00:00,PFIZER TRUMP gain operation with a third dose of coronavirus vaccines ,pl,0.0,0.0
d trump  trzeba  było najpierw zniszczyć bazy w afganistanie  a potem wycofać wojsko ,2021-08-20 06:27:22+00:00,D Trump You had to destroy the base in Afghanistan first and then withdraw the army ,pl,-0.25,0.4444444444444444
nawet  by nie wiedzieli że odeszliśmy trump   wytyka joe biden   poważne błędy afganisthan   ,2021-08-20 05:01:50+00:00,Even they would not know that we left Trump. Joe Biden. Serious mistakes. Afghanisthan ,pl,-0.16666666666666666,0.3333333333333333
my śl bardziej ciekawa niż ironia sugeruje⤵ barbarzy ńcy z talibanu  mają zielone światło na twtrze  nie  tylko że trump  jest zbanowany na wieczność ale też każdy kto więcej niż  razy poda coś od niego a co gdyby tak trump  spróbował na twtr  jako taliban  🤔 ,2021-08-20 04:29:04+00:00,we are more interesting than irony suggesting the barbors from Talibanu have a green light on Twieto not only that Trump is banned for eternity but also anyone who gave more than times something from him and what if so Trump tried to TWTR as Taliban 🤔 ,pl,0.2833333333333334,0.5833333333333334
zagoba  wiihol zgadza  się trump  wygrał,2021-08-19 17:45:18+00:00,Zagob Wiihol agrees Trump won ,pl,0.0,0.0
jak  wynika z analizy jego profili na mediach społecznościowych  jest on zwolennikiem donalda  trump  ‍♂  źródło ,2021-08-19 17:43:25+00:00,"According to the analysis of his profiles on social media, he is a supporter of Donald Trump ♂ source ",pl,0.03333333333333333,0.06666666666666667
trump  mądrze kl ęska w afganistan  to nie klęska usa a zwycięstwo ch rl  to  w kampanii będzie samograj partia  demokratyczna kasuje swoich liderów na rzecz oligarchiii biurokratycznej partii  odklejenie  od obywateli  coraz większe  twitter  zablokował trump  i daje głos talibom ,2021-08-19 12:32:26+00:00,Trump Smart Kląska in Afghanistan is not a US defeat and the victory of CH RL is in the campaign will be a self-program Democratic party deletes his leaders for the oligarchiii bureaucratic party. Delighting from citizens. More and more Twitter blocked Trump and gives the voice of Taliban ,pl,0.4047619047619048,0.5476190476190476
wow  trump  smdh  ,2021-08-19 12:22:02+00:00,wow  trump  smdh ,pl,0.1,1.0
twitter  zezwolił talibowie na pozostanie w jego serwisie pod warunkiem że na swoich kontach nie będą „gloryfikować przemocy podczas gdy konto byłego prezydenta usa donalda  trump  pozostaje wciąż zawieszone  poinformował „daily  mail   ,2021-08-19 10:00:02+00:00,"Twitter has allowed the Taliban to stay on his service provided that on their accounts they will not be ""glorify violence while the account of the former US President Donald Trump remains still suspended"" Daily Mail ",pl,0.0,0.0
➡  talibowie  mogą warunkowo zostać na twitterze  donald  trump   nie  ♾   źródło   wylurkowa ł kwarz pl  cenzura polityka afganistan  trump ,2021-08-19 08:04:34+00:00,➡ Taliban can conditionally be on Twitter Donald Trump Nie ♾ Source Flower Province of Kwarz EN Censorship Afghanistan Trump Policy ,pl,0.0,0.0
adzysk no  i gdzie  ta  wolność  słowa trump ,2021-08-19 07:21:12+00:00,Azysk and where this freedom of Trump ,pl,0.0,0.0
tomasz sakiewicz  liberalnolewicową demokrację próbował obalić trump  on  nie przeciwstawił się całej polityce amerykańskiej tylko ideologii która narzucała pewne wzorce funkcjonowania i w polityce i w życiu społeczny afganistan  to symboliczny początek końca tego systemu,2021-08-19 07:05:29+00:00,Tomasz Sakiewicz Liberalewicem democracy tried to overthrow the trump He did not oppose the entire American policy only an ideology that imposed some patterns of functioning and in politics and in social life Afghanistan is a symbolic beginning of the end of this system ,pl,0.008333333333333333,0.42291666666666666
gwoli  ścisłości dał tych co teraz wieszają psy na potus joe biden  ale to trump  podpisał deklaracje z talibami  że do  sierpnia wojska usa opuszczą afganistan ,2021-08-19 06:11:43+00:00,for accuracy gave those who now hang dogs on Potus Joe Biden but this Trump signed declarations with the Taliban that until August the US army will leave Afghanistan ,pl,0.0,0.0
trump  dumny ze szczepionek na  mog ło umrzeć  mln osób koronawirus sarsco   ,2021-08-19 03:19:32+00:00,Trump proud from vaccines on maybe die million people Coronavirus Sarsco ,pl,0.8,1.0
ronny jackson tx donald jtrump jr  typical  trump gop projection ,2021-08-19 02:23:55+00:00,ronny jackson tx donald trump jr typical trump gop projection ,pl,-0.16666666666666666,0.5
a trump  nie może🤷‍♂ czego  nie rozumiecie ,2021-08-18 20:13:30+00:00,A Trump can not you understand ,pl,0.0,0.0
usa  talibowie  mogą warunkowo zostać na twitterze  donald  trump   nie ,2021-08-18 20:13:26+00:00,USA Taliban can conditionally be on Twitter Donald Trump ,pl,0.0,0.0
usa talibowie  mogą warunkowo zostać na twitter  donald  trump   nie ,2021-08-18 19:24:09+00:00,USA Taliban can conditionally be on Twitter Donald Trump ,pl,0.0,0.0
by ły prezydent usa donald  trump  w ostrych słowach ocenił sytuację w afganistanie  twierdząc że ameryka  nigdy wcześniej nie została tak upokorzona trump  bronił też zawartej przez niego umowy z talibami  wi ęcej na paradyzja   ,2021-08-18 12:03:30+00:00,US President Donald Trump in acute words assessed the situation in Afghanistan claiming that America has never been so humiliated by TRUMP also defended the agreement with the Taliban for paradotia ,pl,0.6,0.9
co  różnicy rzecznika talibów od byłego prezydenta usa donalda  trumpa  z całą pewnością dostęp do twittera   usa twitter  trump  taliban  ,2021-08-18 11:00:03+00:00,What the difference of the Taliban Ombudsman from the former US President Donald Trump Certainly access to Twitter US Twitter Trump Taliban ,pl,0.10714285714285714,0.2857142857142857
 brytyjczy  o afganistan  ▪wycofanie  się    błąd   dobra decyzja ▪winny   j biden    trump   bush  ▪ pytanych nasi żołnierze umierali bez sensu ▪  robimy  za mało by ratować afgańskich tłumaczy i ich rodziny via daily mail uk afghanistan  ,2021-08-18 10:01:02+00:00,British About Afghanistan ▪ Staring a mistake a good decision ▪ Inventible J Biden Trump Bush ▪ Our soldiers died no sense ▪ We do not make it not enough to save Afghan translators and their family VIA Daily Mail UK Afghanistan ,pl,0.175,0.275
prezydent  trump  o sytuacji w afganistanie   ,2021-08-18 09:55:44+00:00,President Trump about the situation in Afghanistan ,pl,0.0,0.0
brawo   trump ,2021-08-18 09:44:30+00:00,Bravo Trump ,pl,0.0,0.0
by ły prezydent usa donald  trump  w ostrych słowach ocenił we wtorek sytuację w afganistan  twierdząc że ameryka  nigdy wcześniej nie została tak upokorzona trump  bronił też zawartej przez niego umowy z talibami  talibowie   ,2021-08-18 09:30:00+00:00,"The US President Donald Trump in acute words assessed the situation in Afghanistan, claiming that America has never been so humiliated by TRUMP also defended the contract with the Taliban Taliban concluded ",pl,0.6,0.9
onet wiadomosci  onet wiadomosci  trump  powt órzył przy tym swoje nieudowodnione oskarżenia że ubiegłoroczne wybory prezydenckie zostały sfałszowane a chiny  „mogły w tym pomóc  nie mogły pomóc a pomogły  napisałam kiedyś ,2021-08-18 09:22:30+00:00,"Onet Names Onet Messages Trump Burned with their unquestioned accusations that last year's presidential elections were faked and China ""could help in this could not help and helped I wrote once ",pl,0.0,0.06666666666666667
d trump  nasz  kraj nigdy nie został tak poniżony jak w afganistanie  ,2021-08-18 09:10:17+00:00,D Trump Our Country has never been understood as in Afghanistan ,pl,0.0,0.0
 trump  jest nadal niebezpieczny dla demokratów talibowie  im nie zagrażają media  służą tylko partiom które popierają,2021-08-18 08:45:34+00:00,Trump is still dangerous for Democrats Taliban them do not threaten the media only serve parties that support ,pl,-0.3,0.95
 kgawkowski  lewica  w sygna łydnia  radiowa jedynka  afganistan  to porażka  interwencji która była od początku skazana na porażkę z talibami  prezydent  trump  który podjął decyzję o wycofaniu wojsk musiał mieć dane o tym że afga ńczycy nie będą bronić demokracji,2021-08-18 06:22:57+00:00,KGAWKOWSKOWSKOWSKI LEFT IN THE SIGNIGHT RADIO Jedynka Afghanistan is a failure to intervene which was convicted to the defeat of the Taliban President Trump who made the decision to withdraw the troops had to have data that AFGA will not defend democracy ,pl,-0.15833333333333335,0.15
kgawkowski  w sygna łydnia  w radiowa jedynka  afganistan  to porażka  interwencji która była od początku skazana na porażkę z talibami  prezydent  trump  który podjął decyzję o wycofaniu wojsk musiał mieć dane o tym że afga ńczycy nie będą bronić demokracji,2021-08-18 06:18:31+00:00,KGawkowski in the tentival in Radio Jedynka Afghanistan is a defeat of intervention which was sentenced to defeat with the Taliban President Trump who made the decision to withdraw the troops had to have data that AFGA will not defend democracy ,pl,0.0,0.0
donald  trump  to  największe upokorzenie w historii usa afganistan    ,2021-08-18 05:47:05+00:00,Donald Trump is the biggest humiliation in the history of USA Afghanistan ,pl,0.0,0.0
nasz  kraj nigdy nie został tak upokorzony donald   trump  ponownie zabrał głos ws sytuacji w afganistanie   ,2021-08-18 05:14:27+00:00,Our country has never been so humiliated Donald Trump again took the floor as a situation in Afghanistan ,pl,0.0,0.0
trump  nasz  kraj nigdy nie został tak poniżony jak w afganistanie  ,2021-08-18 05:00:02+00:00,Trump Our Country has never been so degraded as in Afghanistan ,pl,0.0,0.0
by ły prezydent usa donald  trump  w ostrych słowach ocenił we wtorek sytuację w afganistanie  twierdząc że ameryka  nigdy wcześniej nie została tak upokorzona  ,2021-08-18 03:19:51+00:00,"Former US President Donald Trump, in acute words, assessed the situation in Afghanistan, claiming that America had never been so humiliated before ",pl,0.3,0.45
ameryka  nigdy wcześniej nie została tak upokorzona   w taki sposób były prezydent usa donald  trump  skomentował w telewizji fox  news  sytuację w afganistanie  trump  bronił też zawartej przez niego umowy z talibami,2021-08-18 02:59:09+00:00,America has never been so humiliated in such a way a former US President Donald Trump commented on Fox News on Television. The situation in Afghanistan Trump also defended the contract concluded by him with the Taliban ,pl,0.0,0.25
talibans  zaorali feministki wszystkie albo gryzą piach albo popierdalają w burkach przy garach zaorali zachód z jego „wolnością słowa w wykonaniu pejsbuka facebook  mają swojego rzecznika na twitter  czego zabraniają w usa nawet trump  🤣 allah  akbar i do przodu inshallah,2021-08-17 23:29:36+00:00,"Talibans plowed feminists all or bite sand or fucking in Burki at the garach plowed the west with his ""freedom of word performed by Pejsbuk Facebook have his spokesperson on Twitter what they prohibit in the US even Trump 🤣 Allah Akbar and forward Inshallah ",pl,-0.6,0.8
stefan beck  tash witk  st zerko  to  ja dołożę pytanie od siebie czy trump  był za wycofaniem amerykańskich żołnierzy czy trump  mówił że jest za wycofaniem amerykańskich żołnierzy 🤔 i jeszcze jedno czy silny wódz musi przestrzegać porozumień podpisanych przez swojego poprzednika 🤔,2021-08-17 19:06:19+00:00,Stefan Beck Tash Witk St zanko I will get a question from myself if Trump was behind the withdrawal of American soldiers or Trump said that he is behind the withdrawal of American soldiers 🤔 and one more or another or strong leader must comply with the agreements signed by his predecessor 🤔 ,pl,0.02222222222222221,0.4388888888888889
trump  afghanistan   jack posobiec  ,2021-08-17 15:54:36+00:00,trump  afghanistan   jack posobiec ,pl,0.0,0.0
ron filipkowski  maga gop trump ,2021-08-17 15:44:32+00:00,Ron Filipkowski itself GOP Trump ,pl,0.0,0.0
malpawzielonym zablokowali  skutecznie trump  na tweeter,2021-08-17 13:43:53+00:00,Green Małpa blocked the Trump on Twitter effectively ,pl,0.19999999999999998,0.55
ca ła prawda o trump  i afganistanie  warto  podsyłać prawakom którzy jadą po bidenie  że zrobił błąd   biden disaster  trump  ,2021-08-17 07:02:29+00:00,The whole truth about Trump and Afghanistan is worth sending the rights who are going after the bending that he made a Biden Disaster Trump error ,pl,0.25,0.25
w radyjku hamerykańskim o tym że za obecny pierdonik w afghanishtan  odpowiada trump  i ze cala sprawa jest bardzo kamplikejtyd  to  tak jak w pl za wszystko de facto odpowiada naczelnik  za  wszystko co złe za  dobre rzeczy jar kacz  już nie odpowiada logika statystyka ,2021-08-17 05:55:39+00:00,"In Hamerican Radyku, that for the current pierdonik in Afghanishtan, the trump and that the whole thing is very camplice-like it is just like in PL for everything de facto answers the head for everything bad for good things Jar Kacz no longer corresponds to the logic statistics ",pl,0.08000000000000003,0.47333333333333333
takie  pytanie do biden  gdzie  ta obiecana kontynuacja polityki którą prowadził trump,2021-08-16 21:38:06+00:00,Such a question to Biden where this promised continuation of the politician he led Trump ,pl,0.0,0.5
je śli to przemówienie bidena  było przemówieniem lidera światowego mocarstwa tonie jest dobrze a oczami wyobraźni widzę reakcję światowych ale i polskich mediów gdyby takie decyzje podejmował trump  afganistan  taliban  kabul ,2021-08-16 20:24:38+00:00,"If this speech was a speech of a speech of the leader of the global powers, it is good and the eyes of the imagination I see the reaction of global but also Polish media if such decisions made Trump Afghanistan Taliban Kabul ",pl,0.175,0.275
co ś do poczytania dla prawaków krytykujących bidena  w sprawie afganistan   to  wasz pupilek trump  do tego doprowadził ,2021-08-16 20:16:50+00:00,What to read for the demands criticizing Biden on Afghanistan are your trump pupils for this ,pl,0.0,0.0
potus przemawia  stany  zjednoczone  przestały być właśnie potęgą  teraz  będą wspierać imigrantów i lgbtq a wszystkie podłości zrzucać na trump   nadchodzi ciężki czas dla polski  ,2021-08-16 20:15:03+00:00,Potus speaks United States ceased to be a power now will support immigrants and LGBTQ and all the actions to throw on Trump is coming hard time for Poland ,pl,-0.2916666666666667,0.5416666666666666
trump    a biden  on    toczy wojnę z samym sobą ,2021-08-16 18:45:42+00:00,Trump and Biden He rolls a war with himself ,pl,0.0,0.0
minela   narracja  opozycji w polsce  wina pi s  w usa wina trump   kompletne wariactwo,2021-08-16 18:43:12+00:00,Minela Narration of the opposition in Poland Wine Pi S in US Wine Trump Complete criminality ,pl,0.1,0.4
jest  październik  roku donald  trump  skutecznie wnioskuje o uwolnienie mułły abdula  ghaniego  baradara  z pakistańskiego więzienia w lutym  r mułła baradar  podpisuje w imieniu talibów porozumienie na mocy którego siły usa mają wycofać się z afganistanu  ,2021-08-16 18:43:08+00:00,He is October of Donald Trump effectively requests for the release of Mulam Abduland Ghani Baradar from the Pakistani prison in February R Mułah Baradar signs an agreement on behalf of the Taliban under which US forces are to withdraw from Afghanistan ,pl,0.6,0.8
wiem  że skala nie ta ale prezydent kraju to jednak prezydent patrz ę na poczynania biden  i nie mogę się nadziwić że myśmy na komorowskiego  narzekali co  się zaś tyczy usa to wielu się trump  nie podobał   mo żecie hejtować bior ę to na klatę  afganistan ,2021-08-16 18:37:32+00:00,"I know that the scale is not this but the president of the country, however, the president see the actions of Biden and I can not amaze that we were on Komorowski complained about what the US is a lot of trump, you did not like to hate I'm at the Afghanistan chest ",pl,-0.55,0.55
ta  babina w czerwonym to z baru mlecznego czy knajpy dworcowej biden  niewinny wina trump  ,2021-08-16 18:30:37+00:00,This bubble in red is from a milk bar or a two-hour pub and a biden innocent trump wine ,pl,0.25,0.35
minela  wg   mądrej inaczej lenartowicz  sytuacja w afganistan  to wina trump  i pjk,2021-08-16 18:27:29+00:00,"Minela According to a wise differently, Lenartowicz. The situation in Afghanistan is the trump and pjk wine ",pl,0.35,0.75
 tyle  że to akurat dostał w spadku po trump   takie  kukułcze jajko 🤷‍♂,2021-08-16 18:19:14+00:00,Only that it just got such a cuckoo egg in a drop after Trump 🤷♂ ,pl,0.0,0.75
po  tym jak trump  zostawił kurd ów na łaskę erdogana  a teraz biden  afganczyk ów na talib ów wniosek może być tylko jeden amerykanie  to ostatnie szmaty których mocarstwowy wizeronek to mit to  gnoje będący w stanie zdradzić każdego,2021-08-16 17:58:55+00:00,After TRUMP left Kurd to the grace of Erdogan and now Biden Afgangle on Talib this application can only be one Americans are the last rags that the powers of wizonek is a mit to charming everyone ,pl,0.175,0.5166666666666666
tvpinfo brat wodza  cnn i lewacke media obronią  wszystko  zwala na trump ,2021-08-16 17:50:04+00:00,TVP Info Brother Wodza CNN and LEWACKIE DEMORY MEDIA Everything collapsed on Trump ,pl,0.0,0.0
morawiecki m doskonale wiedział o decyzji trump  w sprawie wycofania wojsk z afganistanu i doskonale wie że na wyciagnięcie ich z af aganistanu teraz jest już za późnoale  czego spodzewać się po kłamcy i teraz zdrajcy☝🤓,2021-08-16 17:02:59+00:00,Morawiecki M wonderfully knew about Trump's decision on the withdrawal of troops from Afghanistan and knows perfectly well that to draw them from AF Aganistan now it is too late what to come to a liar and now traitors ,pl,0.5666666666666667,0.8666666666666667
occtvp  mkaluzny u jacekleski donald  trump  był silnym mocnym przywódcą politycy  w polsce  tylko dlatego prześcigali się we wszystkich mediach w krytyce trumpa  bo miał konserwatywne poglądy donald  trump  utrzymywał na świecie pokój ,2021-08-16 16:34:00+00:00,OCCTVP Mkalunny u Jacelski Donald Trump was a strong strong leader of politicians in Poland only because they took part in all media in the critic of Trump because he had the conservative views of Donald Trump maintained the world ,pl,0.28888888888888886,0.8222222222222223
dla  niedoinformowanych to trump podjął decyzję o wycofaniu wojsk z af ganistanu☝🤓 ,2021-08-16 16:28:35+00:00,For uninformed this Trump decided to withdraw troops from AF Ganistanu☝🤓 ,pl,0.0,0.0
oco chodzi  mkaluzny u jacekleski donald  trump  był silnym mocnym przywódcą politycy  w polsce  tylko dlatego prześcigali się we wszystkich mediach w krytyce trumpa  bo miał konserwatywne poglądy donald  trump  utrzymywał na świecie pokój ,2021-08-16 16:13:37+00:00,"OCO WE WITH JACKELSKI DONALD TRUMP was a strong strong politician leader in Poland, which is why they took part in all media in the critic of Trump because he had the conservative views of Donald Trump maintained the world ",pl,0.4333333333333333,0.7333333333333333
jeszcze  niedawno stary debil trump wycofał wojska z syrii  a tam łby potem poobcinano sojusznikom kurdyjskimku  uciesze kremla☝🤓 ,2021-08-16 15:57:31+00:00,"Until recently, the old Debil Trump withdrew the army from Syria and there the heads were then abblemented Kurdish allies to delight Kremlin ",pl,0.05,0.225
gdy  rządził w usa donald  trump  to był spokój na swiecie dlatego że ma chłop jaja nie to co jego następca podobnie  u nas tyleże u nas odwrotnie nasz donald  jaj nie ma,2021-08-16 14:56:56+00:00,"When he ruled in the US Donald Trump, it was peace in the world because he has a peasant egg not what his successor is similar to us with us, in the opposite of our donald eggs ",pl,0.0,0.2
donald  powinien wrócić ale  nie tusk  a trump   afghanistan ,2021-08-16 14:47:57+00:00,Donald should come back but not Tusk a Trump Afghanistan ,pl,0.0,0.0
donald  trump  o prawdziwym obliczu mafii żydowskiej w usa i jej roli we współczesnym świecie film z tłumaczeniem  en donald  trump  on the true face of the jewish  mafia  in the us and its role in the modern world ,2021-08-16 13:27:26+00:00,Donald Trump about the real face of the Jewish Mafia in the US and its role in the modern world video with the translation en Donald Trump on the true face of the jewish mafia in the US and ITS role in the modern world ,pl,0.15833333333333333,0.25833333333333336
 to  nie jest prezydent  stan ów zjednoczonych  to  jest prezydent  korporacji  zjednoczonych   usa usamateur  biden  biden out  biden is alaughingstock  usaf afghanistan  afganistan  afghanishtan  talibans  talibowie taliban trump  trump  polski ład polityka pi s kukiz ,2021-08-16 13:15:02+00:00,"This is not the President of the United States, this is the President of the United States USAmateur Biden Biden Out Biden Is Alaughingstock USAF AFGHANISTAN AFGHANISTAN AFGHANISHTAN TALIBANS TALIBAN TALBAN TRUMP TRUMP POLISH POLICY PIE S KUKIZ ",pl,0.0,0.0
„getting  out of afganistan  is a wonderful and positive thing to do  „wyj ście z afganistanu  to wspaniała i pozytywna rzecz którą trzeba zrobić  donald  trump   afganistan  trump  ,2021-08-16 13:11:21+00:00,"""Getting out of Afghanistan is a wonderful and positive thing to"" Excellent from Afghanistan is a great and positive thing you need to do Donald Trump Afghanistan Trump ",pl,0.6509090909090909,0.7681818181818182
rafal bochenek  potus joe biden  ale  to trump  ich wycofał mniej  prognoz pogody a więcej lektury gazet,2021-08-16 11:27:13+00:00,Rafal Bochenek Potus Joe Biden But this trump withdrew less weather forecasts and more reading newspapers ,pl,0.16666666666666669,0.2833333333333333
lewactwo  jacek czarnecki  aneta patrycja  tak  trump  afghanistan ,2021-08-16 10:37:26+00:00,Lewacja Jacek Czarnecki Aneta Patrycja Yes Trump Afghanistan ,pl,0.0,0.0
onet wiadomosci  decyzja  trump  to katastrofa dla ludzi z afganistan ,2021-08-16 10:36:43+00:00,Onet Messages Decision Trump is a disaster for people from Afghanistan ,pl,0.0,0.0
„wolno ść mediów społecznościowych  standardy wsch zachodu  wolnosc trump  afganistan  ,2021-08-16 09:40:36+00:00,"""Freedom of social media standards of WSC West Freedility Trump Afghanistan ",pl,0.03333333333333333,0.06666666666666667
trump  wzywa bidena  do ustąpienia z urzędu ha ńba  ,2021-08-16 09:11:05+00:00,Trump calls Biden to resign from the Ha-Hary ,pl,0.0,0.0
kiraale tak  tylko proszę spojrzeć co uzgodnił trump  a co zostało wdrożone przez sleepy joe  the  agreement  for bringing  peace  to afghanistan  podpisany w lutym  zawierał uzgodnienia z talibami  które nowy prezydent  złamał,2021-08-16 05:45:37+00:00,Kiraale just look at what Agreed Trump and what has been implemented by Sleepy Joe The Agreement for Bringing Peace to Afghanistan signed in February contained arrangements with the Taliban which the new president broke ,pl,0.13636363636363635,0.45454545454545453
 lutego  trump  podpisuje porozumienie z talibami  gdzie min ustalono wycofywanie sie wojsk intencje  trumpa  były jasne  reelekcja  tymczasem  dzis trump  czas  by biden  zrezygnował  za dopuszczenie do tego co stało się w afganistanie   🤦‍♀,2021-08-16 05:31:44+00:00,February Trump signs an agreement with the Taliban where the mines were set to withdrawing trumps. The intentions of Trump was clearly reelecommunication. Meanwhile ,pl,0.10000000000000002,0.3833333333333333
trump  joe biden  powinien odejść z urzędu ha ńba w afganistanie     ,2021-08-16 03:21:32+00:00,Trump Joe Biden should leave Hańba in Afghanistan ,pl,0.0,0.0
donald  trump  który zainicjował wycofanie wojsk amerykańskich uwolnił przywódcę talibów który przejął dziś władzę  wzywa joe  bidena  do rezygnacji „w hańbie za to na co pozwolił się wydarzyć w afganistanie   komunikat prasowy stany zjednoczone  kabul ,2021-08-15 22:24:48+00:00,"Donald Trump who initiated the withdrawal of American troops released the Taliban leader who took over the power today calls Joe Biden to resigne ""in Hańba for what he let himself be able to happen in Afghanistan. Press release United States Kabul ",pl,0.25,0.3125
cudowne   konto donalda  trumpa  zablokowane a rzecznik talib ów aktywny na twitterze  świat staje do góry nogami na naszych oczach kabul  talib  afghanistan  ,2021-08-15 19:42:40+00:00,Miraculous account Donald Trumpa blocked and the Ombudsman for Talib that active on Twitter The world becomes upside down on our eyes Kabul Talib Afghanistan ,pl,-0.14444444444444446,0.4444444444444444
pauline majczak  andrzej dziadowi  tak  się dzieje bo amerykanie  wybrali niedołężnego starca na prezydenta joe biden  ten  wybór skończy się niestabilnością polityczną na świecie my ślę że trump  by do tego nie dopuścił a tak w bia łym domu  siedzą ignoranci,2021-08-15 19:16:41+00:00,Pauline Majczak Andrzej Dziadowy this is happening because the Americans chose the infirm older for President Joe Biden This choice will end up political instability in the world we do that Trump would not allow this in the white house to sit ignorants ,pl,0.05555555555555555,0.14444444444444446
sikorskiradek joe biden  a kto jak nie  trump  zadecydował o wycofaniu wojsk amerykańskich z afganistanu  znowu  się pan  czepia joe biden ,2021-08-15 18:59:02+00:00,"SikorskiRadek Joe Biden and who, as not Trump, decided to withdraw American troops from Afghanistan. You are clinging to Joe Biden again ",pl,0.0,0.0
wybory  przegrane ale tam się dzieje  trump   ,2021-08-15 17:45:27+00:00,Choices lost but there is a trump ,pl,0.0,0.0
to  prezydent  trump  podjął decyzję o wycofaniu armii z afganistanu   stop fake news  fake news pi s ,2021-08-15 17:15:09+00:00,This President Trump decided to withdraw army from Afghanistan Stop Fake News Fake News Pi S ,pl,-0.5,1.0
jedz ą piją lulki palą tańce  hulanki swawole   taliban  biden  trump  afghanishtan  kabul  ,2021-08-15 16:24:59+00:00,They drink a tablespoons that burn the dances swavole taliban biden trump afghanishtan kabul ,pl,0.0,0.0
nastepny leki odstawil pis zdrajcy polska taliban izrael duda trump anzej ,2021-08-15 15:33:11+00:00,The next drugs left PiS Traaters Poland Taliban Israel Duda Trump Anzej ,pl,0.0,0.0
min ął  sierpnia czy  trump  wrócił na stolec waszyngtoński dla  zapłakanego debila pytam,2021-08-15 14:55:15+00:00,a few of August or Trump returned to Washington's stool for a tearful debil ,pl,-0.2,0.1
ps i na koniec afganistan  został już dawno oddany przez demokratów trump  niewiele mógł zrobić china  vs biden   trump  ,2021-08-15 13:29:44+00:00,"PS and at the end, Afghanistan has already been devoted by Democrats Trump, he could not do much money vs Biden Trump ",pl,0.2,0.2
zacne  trendy przy niedzieli taliban   trump  ,2021-08-15 13:06:03+00:00,Zacne Trends at Sunday Taliban Trump ,pl,0.0,0.0
to  nie biden  a trump negocjował z talibami wyjście z afganistanu  więc odwalcie się od bidena ,2021-08-15 12:37:30+00:00,"This is not a biden and Trump has negotiated with the Taliban out of Afghanistan, so you can zoom from Biden ",pl,0.0,0.0
doyouwatchedtheseseries andrzej duda  trump  żydzi iraku  fantomasa  dudy  cyma ński amerykanie  zach ód ,2021-08-15 12:23:56+00:00,DoyouWatchedthesseseries Andrzej Duda Trump Jews Iraq Fantomasa Dudy Cyma Joński Americans Zachowy ,pl,0.0,0.0
doyouwatchedtheseseries andrzej duda  trump  żydzi iraku  fantomasa  dudy  cyma ński amerykanie  zach ód ,2021-08-15 12:23:37+00:00,DoyouWatchedthesseseries Andrzej Duda Trump Jews Iraq Fantomasa Dudy Cyma Joński Americans Zachowy ,pl,0.0,0.0
doyouwatchedtheseseries andrzej duda  trump  żydzi ojczyzny  dudy  bidena  fantomasa  widchr australii  iraku  magierowski  ,2021-08-15 12:20:47+00:00,DoyouWatchedTheSeries Andrzej Duda Trump Jews Homeland Dudy Bidena Fantomas Widchr Australia Iraq Magierowski ,pl,0.0,0.0
chwa ła bohaterom  to będziemy mieć jutro mieszankę afganistanu  z bia łorusią w polsce  pieprzony  religijny patriotyzm doyouwatchedtheseseries andrzej duda  trump  żydzi ojczyzny  dudy  bidena  fantomasa  widchr australii  iraku  magierowski  chwa łabohaterom  zach ód talib ów,2021-08-15 12:20:01+00:00,"Welcome to heroes, we will have a mixture of Afghanistan with white łussia in Poland. Fucking religious patriotism. Duda Trump. Jews. Fatherland. Dudy Bidena ",pl,0.26666666666666666,0.3833333333333333
talibowie  zdobyli kabul  w kolejną rocznicę wojska  polskiego  a duda  będzie sobie wycierać mordę nazwiskiem przełożonego mojego pradziadka doyouwatchedtheseseries andrzej duda  trump  żydzi ojczyzny  dudy  bidena  fantomasa  widchr australii  iraku  magierowski ,2021-08-15 12:18:16+00:00,Taliban won Kabul on the next anniversary of the Polish army and Duda will wipe the murder of my przeddziadka DudyjouWatchedthesseseries Andrzej Duda Trump Jews the Homeland Dudy Bidena Fantomas Widchr Australia Iraq Magierowski ,pl,0.0,0.0
 decyzja  trump  podtrzymana przez biden   ciekawe co z tego wyniknie ,2021-08-15 11:44:48+00:00,Trump decision maintained by Biden interesting what will come of this ,pl,0.5,0.5
ksietczynski wezm ą pieniądze du że huge  jak mawia trump    na  razie zarobią na wzroście cen mieszkań w polsce  jak  zarabiają od  lat,2021-08-15 08:52:44+00:00,Ksiezyczynski will take a lot of money that Huge as a trump for now will earn on the increase in housing prices in Poland as earnings for years ,pl,0.4000000000000001,0.9
