Text,Datetime,Language,Translation,Polarity,Subjectivity
la  corte  suprema  ordena al gobierno de biden  revivir la política migratoria de trump  de permanecer  en méxico  mexico  mexican  biden  eeuu espana  latinos latino america  gobierno genocida    ,2021-08-30 23:23:57+00:00,es,The Supreme Court orders the Government of Biden revive Trump's immigration policy to remain in Mexico Mexico Mexican Biden US Espana Latinos Latino America Genocida Government ,0.0,0.0
mbachelet vaya  a investigar a cuba soscuba venezuela y nicaragua ahí hay miles de desaparecidos miserable mujer  marxista  ladrón y corrupta mbachelet bts alberto fernandez  biden ,2021-08-30 23:14:19+00:00,es,Mbachelet is going to investigate Cuba Soscuba Venezuela and Nicaragua there are thousands of missing miserable marxist woman thief and corrupt Mbachelet BTS Alberto Fernandez Biden ,-0.5666666666666667,0.6833333333333332
¿abandon ó biden  a sus ciudadanos no  hubo estadounidenses en los últimos  vuelos que salieron de afganist án  ,2021-08-30 23:00:26+00:00,es,Did you leave your citizens or bid have not Americans in the last flights that came out of Afghanist ,0.0,0.06666666666666667
recibe  biden  restos de  militares caídos en kabul    ▲joe biden  encabezó la ceremonia en la base militar de dover  ohio  ayer  se informó que una ofensiva aérea del pent ágono destruyó un vehículo que transportaba múltiples terroristas del  kabul attack  afganistan    foto  ap   ,2021-08-30 22:57:57+00:00,es,Receive Biden Remains of Fallen Military in Kabul ▲ Joe Biden Headed the Ceremony at the Dover Ohio Military Base Yesterday was reported that an air offensive of Pent Agono destroyed a vehicle transporting multiple terrorists from Kabul Attack Afghanistan photo ap ,-0.25,0.3
trump  avisou biden  fez exatamente o contrário biden lied people died  biden  biden disaster  ,2021-08-30 22:56:50+00:00,es,Trump warned Biden did exactly otherwise biden lied people died biden biden disaster ,0.25,0.25
meganoticias tvc ba mb ini  erknoncn gracias  biden   ahora  ese gobierno terrorista podrá sembrar el terror en todo el mundo,2021-08-30 22:53:02+00:00,es,Meganoticias TVC BA MB Ini Erknoncn Thank you Biden now that terrorist government can sow terror around the world ,0.0,0.0
lo  que trump   y biden   le regalaron a isis daesh  ,2021-08-30 22:48:54+00:00,es,what Trump and Biden gave to Isis Daesh ,0.0,0.0
hurricane ida  biden  treason  ,2021-08-30 22:44:01+00:00,es,hurricane ida  biden  treason ,0.0,0.0
fuk n pos biden 🦨 ,2021-08-30 22:25:41+00:00,es,fuk n pos biden 🦨 ,0.0,0.0
si  eres miembro de las fuerzas  armadas  de eeuu o todavía no te enlistas no es el mejor momento para pertenecer el  usurpador biden  carece de liderazgo y comprometerá sus vidas no  le importan las vidas de americanos ni civiles ni militares,2021-08-30 22:24:34+00:00,es,"If you are a member of the US armed forces or you still do not enlist, it is not the best time to belong the usurper biden lacks leadership and will commit your lives, you do not care about the lives of Americans or civilians or military ",0.45,0.2
biden  treason  biden treason  ,2021-08-30 22:13:02+00:00,es,biden  treason  biden treason ,0.0,0.0
absolutely  unacceptable   biden  is a disgrace to america  ,2021-08-30 22:10:42+00:00,es,absolutely  unacceptable   biden  is a disgrace to america ,0.2,0.9
el  portavoz de los talibanes qari yusuf  ha declarado el  último soldado estadounidense se ha ido de aeropuerto de kabul  y nuestro país ha obtenido una independencia completa  según información de al jazeera   noticias  afganistan  eeuu biden  afghanistan  talibans  atencion,2021-08-30 22:06:43+00:00,es,The spokesman for the Taliban Qari Yusuf has declared the last American soldier has gone from Kabul Airport and our country has obtained a complete independence according to information from Al Jazeera News Afghanistan US Biden Afghanistan Talibans ATTENTION ,0.03333333333333333,0.15555555555555556
conducta política e ideológica d los biden otrospresidentes  de la uníon estadounidense cuya falla de origen es d los fundadores del destino manifiesto no obstante son más que émulos de los epígonos del nazifascismo  hitleriano migrantes de la derrotada alemania  d postguerra  ,2021-08-30 21:59:58+00:00,es,Political and ideological behavior of the Biden other presidents of the United States whose failure of origin is the founders of the manifest destiny nevertheless are more than epimones of the epigon of Nazifascism Hitlerian migrants from the defeated Germany D postmaning ,0.014583333333333323,0.31875
biden  legacy  ,2021-08-30 21:46:57+00:00,es,biden  legacy ,0.0,0.0
desnudo  maniatado y ahorcado así se vengan los talibanes  afganistan  biden  kabul  ,2021-08-30 21:46:54+00:00,es,Naked talegnory and hanged as well as the Taliban Afghanistan Biden Kabul ,0.0,0.4
que  mal biden  muy mal  se sigue confirmando que es un fraude total usaen espanol  usa eeuu talibanes  afganistan  casablanca  ,2021-08-30 21:43:44+00:00,es,what bad biden very badly is still confirming that it is a total fraud USEAN ESPANOL USA US TALIBANS AFGANISTAN CASABLANCA ,-0.5366666666666665,0.7611111111111111
javierito  si  biden no toma esa decisión no se hubiese presentado esto el es el culpable deberían de juzgarlo una vez termine su mandato y terminé sus años de vida preso por su pésima decisión,2021-08-30 21:42:32+00:00,es,"Javierito If Biden does not take that decision, this would not have been presented, he is the culprit should judge him once his mandate ends and I finished his years of life imprisoned for his terrible decision ",-1.0,1.0
reportan  que el último avión estadounidense despegó hace instantes desde el aeropuerto internacional de kabul  culminando así su presencia militar tras  años en el país afganist án taliban  biden ,2021-08-30 21:32:01+00:00,es,"Report that the last US plane took off a few minutes ago from the Kabul International Airport, thus culminating its military presence after years at the country Afghanist Taliban Biden ",-0.07500000000000001,0.06666666666666668
afganist án talibanes trump  biden  eeuu europa  espa ña afganist án y nosotros   víctimas del vergonzoso y trágico acuerdo entre donald  trump  y los talibanes    ,2021-08-30 21:31:01+00:00,es,Afghanistan Taliban Trump Biden USA Europe Spain Afghanistan and we victims of shameful and tragic agreement between Donald Trump and the Taliban ,-0.75,0.75
el  error de estados unidos  elegir a biden  equivale a los que votaron por evo  en ,2021-08-30 21:26:11+00:00,es,The United States error choosing Biden is equivalent to those who voted for EVO in ,0.0,0.0
 biden  treason  ,2021-08-30 21:20:29+00:00,es,biden  treason ,0.0,0.0
biden  abandono  usd en armamento e informacion de todo tipo byeden biden  ,2021-08-30 21:19:56+00:00,es,Biden Abandonment USD in Armament and Information of All Type BYEDEN BIDEN ,0.0,0.0
nada  en estados unidos  y el mundo es mejor bajo biden  la  caída de kabul  y las consecuencias son los ejemplos más recientes trágicos y mortales la  culpa es de los demócratas  ,2021-08-30 21:17:58+00:00,es,Nothing in the United States and the world is better under Biden the fall of Kabul and the consequences are the most recent examples tragic and fatal guilt is of the Democrats ,0.0625,0.5
la  retirada ha terminado  me  sigue llamando la atención de los eeuu la gran importancia que se da a la comunicación publica en  estos días varias comparecencias de biden  del sec  estado  sec  defensa  general  jefe  misi ón  eso  es admirable entre tanto desastre afganistan  ,2021-08-30 21:16:50+00:00,es,The withdrawal has finished I continue to call me the attention of the US the great importance given to the communication publishes several biden appearances of the SEC state Second Defense General Chief Misi Ó that is admirable between every Afghanistan disaster ,0.15000000000000002,0.37
laderechadiario gracias  biden ,2021-08-30 21:15:50+00:00,es,LAWARY THANK YOU BIDEN. ,0.0,0.0
a menos de dos semanas de conmemorarse el  aniversario del fatídico  el pdte  biden  rinde tributo a los  soldados que murieron en un ataque perpetrado por isis en las inmediaciones del aeropuerto de kabul  en nycon más  ,2021-08-30 21:13:48+00:00,es,Less than two weeks after commemorating the anniversary of the Fatidic The PDTE Biden pays tribute to the soldiers who died in an attack perpetrated by ISIS in the vicinity of Kabul Airport in NYCON plus ,-0.16666666666666666,0.06666666666666667
 treason  biden  ,2021-08-30 21:06:50+00:00,es,treason  biden ,0.0,0.0
a biden  le urgía cambiar la política internacional con irak  biden  afghanistan  ¿la supuesta nueva política de no intervención será igual en latinoam érica o es más preocupante méxico venezuela  y nicaragua  para eu,2021-08-30 21:04:37+00:00,es,"A biden was urged to change international politics with Iraq Biden Afghanistan. The alleged new non-intervention policy will be the same in Latin America, or is it more worrisome Venezuela and Nicaragua for EU ",0.10727272727272727,0.23590909090909093
eeuu cifró en  el total de personas evacuadas por las tropas estadounidenses hasta el momento el  gobierno  de biden  ha acordado con países como méxico costa  rica  canad á colombia  o chile  una acogida temporal para sus colaboradores afganos ct  ,2021-08-30 21:00:00+00:00,es,"US Encovers in the total number of people evacuated by US troops so far, the Biden Government has agreed with countries such as Mexico Costa Rica Canada to Colombia or Chile a temporary reception for its Afghan collaborators CT ",0.03333333333333333,0.75
ante  la decisión de aceptar el control de kabul  o permitir que los talibanes lo hicieran estados unidos  optó por lo último dada la insistencia del presidente biden  en retirarse de afganistan  antes del  de agostocomo parte del acuerdo ,2021-08-30 20:59:22+00:00,es,Given the decision to accept Kabul's control or allow Taliban United States opted for the last given the insistence of President Biden to withdraw from Afghanistan before the Agostoco part of the Agreement ,0.0,0.06666666666666667
biden is despicable ,2021-08-30 20:55:36+00:00,es,biden is despicable ,0.0,0.0
elonmusk sober almost  sci guy space  biden  ,2021-08-30 20:54:32+00:00,es,elonmusk sober almost  sci guy space  biden ,0.1,0.2
declaraci ón de trump  sobre la situación de afganist án  nunca  en la historia una retirada de la guerra se había manejado tan mal o de forma tan incompetente como la retirada de afganist án de la administración biden  ,2021-08-30 20:45:56+00:00,es,Declaration of Trump on the situation of Afghanist never in history A withdrawal of the war had been handled as badly or as incompetently as the withdrawal of Afghanist of the Administration Biden ,-0.39999999999999997,0.43333333333333335
biden  entregó a la vergüenza a estados unidos   hay  que eliminarlo al pedófilo ,2021-08-30 20:43:03+00:00,es,Biden delivered to the shame to the United States you have to eliminate it to the pedophile ,0.0,0.0
urgente el  gobierno de biden  dejó en manos del taliban  todo este arsenal luego de salir corriendo cobardemente derrotados de afganist án el  armamento en manos de los talibanes  es muy potente ,2021-08-30 20:38:26+00:00,es,urgent the government of Biden left in the hands of the Taliban all this arsenal after running cowardly defeated from Afghanist armament in the hands of Taliban is very powerful ,0.195,0.5
carloscuestaem el  otro día se durmió en una reunión camina a paso de taca taca y mira el reloj para saber cuánto le falta para la siesta sueño americano   nada  anormal el  de los ancianos lo hacen y nadie se sorprende   la  única diferencia es que él tiene un botón nuclear  eeuu biden ,2021-08-30 20:35:09+00:00,es,CarlosCuestaem The other day fell asleep at a meeting at Paso de Taca Taca and look at the clock to know how much it is missing for the American dream nothing abnormal that of the elders do it and nobody is surprised by the only difference is that he has a button Nuclear US Biden ,-0.045,0.465
ha  sido salir el último avión de eeuu del aeropuerto de kabul  y empezar la ofensiva taliban  sobre el panjshir  de  esto también será responsable la administración biden ,2021-08-30 20:35:02+00:00,es,It has been leaving the latest US airplane from Kabul airport and starting the Taliban offensive about the Panjshir of this will also be responsible for the Biden Administration ,0.2333333333333333,0.5166666666666667
biden  kamala  union europea  china  etcétera todos son hijos de put ,2021-08-30 20:31:29+00:00,es,Biden Kamala Union European China etcetera All are Sons of Put ,0.0,0.0
 noticias hoy eeuu agosto  los ponen a sudar no se esperaban esto n  a través de you tube  talibanes  afganistan  kabul  eeuu biden  joe biden  trump ,2021-08-30 20:29:14+00:00,es,"News today USA August puts them to sweat, this N Through You Tube Taliban Afghanistan Kabul US Biden Joe Biden Trump ",0.0,0.0
joe  biden  marchó por europa  insistiendo repetidamente en que estados  unidos  ha vuelto estados  unidos  está comprometido los  aliados querían creerle luego  vino la retirada caótica en afganistán la que muchos consideran una debacle  ,2021-08-30 20:28:57+00:00,es,"Joe Biden marched in Europe repeatedly insisting on which the United States has returned the allies wanted to believe, then came the chaotic withdrawal in Afghanistan that many consider a debacle ",0.5,0.5
taliban biden disgrace ,2021-08-30 20:28:55+00:00,es,taliban biden disgrace ,0.0,0.0
declaraci ón de trump  sobre la situación de afganist án  nunca  en la historia una retirada de la guerra se había manejado tan mal o de forma tan incompetente como la retirada de afganist án de la administración biden  ,2021-08-30 20:23:04+00:00,es,Declaration of Trump on the situation of Afghanist never in history A withdrawal of the war had been handled as badly or as incompetently as the withdrawal of Afghanist of the Administration Biden ,-0.39999999999999997,0.43333333333333335
reportan  que el último avión estadounidense despegó hace instantes desde el aeropuerto internacional de kabul  culminando así su presencia militar tras  años en el país afganist án taliban  biden ,2021-08-30 20:23:03+00:00,es,"Report that the last US plane took off a few minutes ago from the Kabul International Airport, thus culminating its military presence after years at the country Afghanist Taliban Biden ",-0.07500000000000001,0.06666666666666668
🤔plandemia  negocio millonario de farmacéuticos hospitales doctores medios de comunicacion  ejemploesposos de pelosi  kamala  biden  reciben jugosas ganancias de bozales y  que generany algunos particularessalud negocio millonario ,2021-08-30 20:14:33+00:00,es,🤔Plandemia Business Millionaire of Pharmaceutical Hospitals Hands of Communication Example Pelosi Kamala Biden receive juicy earnings of muzzles and generany some particular ,0.16666666666666666,0.3333333333333333
hurricane ida  hurricane ida  hurricane  rescue biden  afghanistan  ,2021-08-30 20:10:16+00:00,es,hurricane ida  hurricane ida  hurricane  rescue biden  afghanistan ,0.0,0.0
pos biden biden must go  ,2021-08-30 20:06:57+00:00,es,pos biden biden must go ,0.0,0.0
 afganist án  kabul  los talibanes haciendo alarde de su capacidad para pilotar un helicóptero black hawk   estadounidense  la  administración biden  ha dejado un arsenal bélico enorme en manos de los talibanes  ,2021-08-30 19:52:35+00:00,es,Afganist Ang Kabul Taliban Stretching his ability to pilot a US Hawk helicopter The Biden administration has left a huge war arsenal in the hands of Taliban ,0.20000000000000004,0.45
davl dcu  él osito biden mantiene el bloqueogenocida a cuba  y ordena intervenciones asesinatos selectivos golpes aéreos es el oso de la muerte pero  que no se equivoque que a cuba   se respeta viviremosyvenceremos  ,2021-08-30 19:43:18+00:00,es,DAVL DCU Hey Biden maintains the blockade with Cuba and commands selective murder interventions Aerial beatings is the death bear but that it is not wrong that Cuba is respected Viviremity ,0.25,0.9
do  you regret your vote for biden ,2021-08-30 19:13:31+00:00,es,do  you regret your vote for biden ,0.0,0.0
un  gran pais como los eeuu no merece un presidente  como biden  que se duerme mientras recibe invitados a la white house  🤦‍♂como  hace falta trump  en este momento dios  mio usemb cuba  alexotaola mundo darwin  ma elvira salazar  marcorubio  ,2021-08-30 19:12:46+00:00,es,A great country like the US does not deserve a president as a bid who sleeps while receiving invited to the White House 🤦♂ As Trump is needed at this moment God Mio UserMB Cuba Alexotaola Mundo Darwin Ma Elvira Salazar Marcorubio ,0.4,0.375
🧑‍✈ segundo asesinato de potus tras  su orden y con fuente talibans  no contrastada  un  dron  am éricano as esina a un general  afgano  que trabajaba con eeuu y a toda su familia biden  le hace el trabajo sucio a los talibans  el mismo asesina a sus enemigos   fuente  cnn ,2021-08-30 19:01:30+00:00,es,🧑✈ Second murder of Potus after its order and with Talibans fountain not contrasted a Dron AM Irérican AS ESina to an Afghan General who worked with the USA and all his family Biden makes him the dirty work to the Talibans the same murderer to his enemies source CNN. ,-0.13749999999999998,0.35625
flexibilizacion consciente      biden   venezuela ,2021-08-30 18:57:15+00:00,es,Conscious Flexibilization Biden Venezuela ,0.1,0.5
pol émico video en el que biden  estaría durmiendo en su encuentro con el primer ministro israelí  el  encuentro entre el primer ministro israelí naphtali  bennet  y el presidente de estados  unidos  joe  biden  ha revolucionado las redes sociales por el polémico video noticia  ,2021-08-30 18:45:05+00:00,es,VIDEO EMICO POL BIDEN I would be sleeping in meeting with the Israeli Prime Minister The meeting between Israeli Prime Minister Naphtali Bennet and the president of the United States Joe Biden has revolutionized social networks for the controversial video news ,0.2916666666666667,0.5083333333333333
   presidente  biden  declaró estado de emergencia para louisiana  eeuu biden  ida   ,2021-08-30 18:40:02+00:00,es,President Biden declared Emergency State for Louisiana USA Biden Ida ,0.0,0.0
biden  racista ,2021-08-30 18:39:46+00:00,es,Racist biden. ,0.0,0.0
já podemos chamar o biden  de genocida ou ainda tá cedo   bidengenocida biden lied people died  biden is adisaster  biden is acoward ,2021-08-30 18:26:28+00:00,es,Already we can call the genocida biden or it's still early bidengenocida biden lied people died biden is adisaster biden is cueward ,0.1,0.3
en  plena polémica por las cifras del armamento rendido por el ejército de afganistan  trump  sigue con sus comunicados y acusa de incompetencia a la administración biden  y demanda que el equipo  incautado por los taliban  sea devuelto o por contra bombardeado y destruido ,2021-08-30 18:13:42+00:00,es,In full controversial by the figures of the armament rendered by the army of Afghanistan Trump continues with its communications and accuses of incompetence to the Biden and demand that the team seized by the Taliban is returned or against bombarded and destroyed ,0.45,0.75
say  no to china  joe  biden ,2021-08-30 18:03:48+00:00,es,say  no to china  joe  biden ,0.0,0.0
can  you have a minor disaster  biden,2021-08-30 18:02:47+00:00,es,can  you have a minor disaster  biden ,-0.05,0.2
agora joe biden ,2021-08-30 18:01:07+00:00,es,Agora Joe Biden ,0.0,0.0
biden is atraitor to america  biden  biden is adisgrace  ,2021-08-30 17:43:15+00:00,es,biden is a traitor to america biden biden is a disgrace ,0.0,0.0
haha  lol  biden  biden is adisgrace  ,2021-08-30 17:42:40+00:00,es,haha  lol  biden  biden is adisgrace ,0.5,0.5
estados unidos  joe biden  visitó la zona la  ayuda brindada incluye  ambulancias  millones de litros de agua potable y más de  millones de almuerzos para la población afectada ida help  ida sos biden  louisiana  medio ambiente   ,2021-08-30 17:38:11+00:00,es,United States Joe Biden visited the Zone The aid provided includes ambulance millions of drinking water and more than millions of lunches for the affected population IDA Help Ida Sos Biden Louisiana Environment ,0.5,0.5
afganist án talibanes trump  biden  eeuu europa  espa ña afganist án y nosotros   víctimas del vergonzoso y trágico acuerdo entre donald  trump  y los talibanes    ,2021-08-30 17:19:47+00:00,es,Afghanistan Taliban Trump Biden USA Europe Spain Afghanistan and we victims of shameful and tragic agreement between Donald Trump and the Taliban ,-0.75,0.75
por si nolo vio   amlo asegura  que trabaja  con biden  para contener  la migraci ón afirm ó que el plan de desarrollo es la estrategia más humana para mitigar el éxodo de centroamericanos ,2021-08-30 17:13:00+00:00,es,In case NOLO VIO VIO AMLO Ensures that you work with BIDEN to contain the migration affirm Ó that the development plan is the most human strategy to mitigate the exodus of Central Americans ,0.16666666666666666,0.2833333333333333
brasil  está de portas abertas para conversas com o governo biden  diz bolsonaro    bolsonaro biden politica internacional brasil eua mercadonews mercadonewsoficial,2021-08-30 17:08:51+00:00,es,Brazil is open doors for conversations with the Biden government says Bolsonaro Bolsonaro Biden Politics International Brazil USA MercadoNews MercadoNewsoficial ,0.0,0.25
biden you moron ,2021-08-30 17:03:54+00:00,es,biden you moron ,-0.8,1.0
biden  you moron ,2021-08-30 17:03:08+00:00,es,biden  you moron ,-0.8,1.0
el presidente electo de estados  unidos  joe  biden  posiblemente pose su mano sobre un objeto familiar que lo ha acompañado en los  años de su carrera política una pesada biblia  ¿porque no lo hizo ahora  ► lo hizo en  jurando como senador ,2021-08-30 17:02:39+00:00,es,The elected president of the United States Joe biden possibly pose his hand on a family object that has accompanied him in the years of his political career a heavy Bible because he did not now ► he did it in swearing as a senator ,-0.06666666666666667,0.5333333333333333
los  talibanes  no han descubierto aún que no es necesario amenazar a un presentador de tv para que diga lo que tu quieres que digan con pagarles ellos dicen lo que sea y más afghanistan  biden  adoctrinamiento  ,2021-08-30 17:02:00+00:00,es,Taliban have not yet discovered that it is not necessary to threaten a TV presenter to say what you want to say with paying them they say whatever and more Afghanistan biden indoctrination ,0.25,0.75
mundo     biden  autoriza la declaración de emergencia en el estado de luisiana  ,2021-08-30 16:57:19+00:00,es,World Biden authorizes the emergency declaration in the state of Louisiana ,0.0,0.0
pea biden  ,2021-08-30 16:54:50+00:00,es,Pea Biden ,0.0,0.0
sjpeace  usa biden ,2021-08-30 16:53:47+00:00,es,sjpeace  usa biden ,0.0,0.0
biden  is a pos ,2021-08-30 16:50:39+00:00,es,biden  is a pos ,0.0,0.0
estados unidos   el  presidente biden  se enfrenta a una crisis cada vez más intensa marcado por la tragedia de afganistan crisis   y se prepara para otra catástrofe después de que un huracán ⛈ histórico de categoría  azotara louisiana      dossier informativo  ,2021-08-30 16:40:47+00:00,es,United States President Biden faces an increasingly intense crisis marked by the tragedy of Afghanistan crisis and is prepared for another catastrophe after a Hurricane ⛈ Historic category Azotara Louisiana Dossier Informative ,0.10000000000000002,0.5333333333333333
defender  vidas guerreando es un honor  pero  no es justo que hayan muerto por mala planificación de su presidente biden  ,2021-08-30 16:33:58+00:00,es,Defending Vidas Guerreando is an honor but it is not fair that they have died for bad planning their president biden ,-0.5249999999999999,0.7833333333333333
usa biden  ,2021-08-30 16:30:05+00:00,es,Welcome ,0.8,0.9
jugada estrat égica tras   años de fallida invasión de eeuu en afganist án que causó un inmenso sufrimiento al pueblo afgano se generan atentados que cobran vidas de civiles ¿ser á utilizado por biden  cómo el justificativo para su futura misión en el país centroasiático opine  ,2021-08-30 16:23:25+00:00,es,PLANT EGICA After years of failed US invasion in Afghanist an immense suffering to the Afghan people are generated attacks that charge lives of civilians Be used by Biden how the justification for its future mission in the Centralian country ,-0.16666666666666666,0.47500000000000003
presidente  eeuu joe biden  rechazó contestar preguntas s afganist án   entonces  se podrá esperar q aborde el  pésimo enfrentamiento a covid   la  respuesta a afectaciones d huracán ida  los  desempleos y la pobreza extrema biden  representa a su clase lo demás es secundario ,2021-08-30 16:20:23+00:00,es,US President Joe Biden refused to answer questions s Afghanist will then be expected q to address the terrible confrontation to Covid the response to Hurricane Ida the unemployment and poverty Extreme Biden represents his class the rest is secondary ,-0.38125000000000003,0.6749999999999999
de planeta  la  corte suprema de eeuu con tres magistrados nombrados por el expresidente trump  ordenó a la administración biden  reactivar el programa de asilo   ,2021-08-30 16:19:00+00:00,es,of planet The Supreme Court of the USA with three magistrates appointed by Trump's Former Speaker ordered the administration to reactivate the asylum program ,0.0,0.0
nasdexxyz biden ,2021-08-30 16:15:52+00:00,es,nasdexxyz biden ,0.0,0.0
méxico canad á y los fabricantes de automóviles están alineados contra la administración de biden  sobre las reglas canad á méxico eu reglas de origen  fabricantes  autom óviles biden  ,2021-08-30 16:15:14+00:00,es,Mexico Canada and the car manufacturers are aligned against the Biden Administration on the Canadian Rules to Mexico EU Rules of Origin Automa Provils Biden ,0.0,0.0
el  momento en que biden  apoya la cabeza con desesperación ante pregunta de un periodista sobre la muerte de soldados de eeuu en el ataque terrorista en afganistan  el odio genera mas odio  ,2021-08-30 16:09:52+00:00,es,The moment when Biden supports his head with despair at a journalist's decision on the death of US soldiers in the terrorist attack in Afghanistan hatred generates more hate ,-0.15000000000000002,0.7
méxico seguirá conteniendo la migración a estados  unidos  pero el gobierno de biden  debe financiar programas que generen bienestar en méxico y centroam érica lopezobrador   contral ínea periodismode investigaci ón ,2021-08-30 16:00:45+00:00,es,Mexico will continue to contain the migration to the United States but the Government of Biden must finance programs that generate well-being in Mexico and Central Irica Lopezobrador Inquiry periodismode investigation ,0.0,0.25
los  votantes de biden  son cómplices en las muertes de los de eeuu en kabul ,2021-08-30 15:58:32+00:00,es,Biden voters are accomplices in the deaths of US in Kabul ,0.0,0.0
como  ha sido costumbre desde q tomó la presidencia incluyendo su política a cuba  joe biden  se queda dormido ésta vez frente al primer  ministro  de israel 🤣🤣🤣  cuba viva  cuba por la vida  unblock cuba  biden  ronald  vicente  agnesbecerra davl dcu   ,2021-08-30 15:57:16+00:00,es,As it has been custom since I took the presidency including its policy to Cuba Joe Biden falls asleep this time in front of the Prime Minister of Israel 🤣🤣🤣 Cuba Viva Cuba for life Unblock Cuba Biden Ronald Vicente Agnesbecerra Davl DCU ,0.0,0.0
por si te lo perdiste  joe  biden  asistió a la base  de la fuerza  aérea dover  en delaware  para recibir los restos de los  soldados americanos que fallecieron en el atentado cerca del aeropuerto de kabul  el pasado  de agosto  ,2021-08-30 15:53:00+00:00,es,In case you missed Joe Biden attended the Dover Air Force Base in Delaware to receive the remains of the American soldiers who died at the attack near the Kabul airport on August ,-0.23333333333333336,0.4666666666666666
impactante  off que demuestra que realmente biden  no estaba dormido mientras el primer ministro israelí le daba la chapa y es que el fichaje de mbappe  traspasa fronteras mbappe   mbapperealmadrid  biden   real madrid   chiringuito mbappe   pedrerol  psg ,2021-08-30 15:45:40+00:00,es,Shocking Off that shows that they really biden was not asleep while the Israeli prime minister gave him the sheet and is that the signing of MBAPPE transfer borders MBAPPE MBAPPEEALMADRID BIDEN REAL Madrid Chiringuito MBAPPE PEDREROL PSG ,-0.20000000000000004,0.5
medinake les  dejó la mesa servida srs biden ,2021-08-30 15:41:56+00:00,es,Medinake left the table served srs biden ,0.0,0.0
el  desastre de afganist án marca un punto de inflexión en la presidencia de biden   vía elpaisamerica,2021-08-30 15:35:06+00:00,es,The Disaster of Afghanistan marks a turning point in the Biden Presidency via Elpaisamerica ,0.0,0.0
biden  amargo  asesino  y además no garcha  ¿ cuando  se muere el viejo     afganistan  ,2021-08-30 15:30:40+00:00,es,"Bitter murderer bid and no garcha, when the old Afghanistan dies ",0.0,0.35
usa european union   tokyo   biden  ,2021-08-30 15:27:27+00:00,es,usa european union   tokyo   biden ,0.0,0.0
regalito  pre navideño del tío biden  para los talibanes 🤗   pero  lo importante sigue siendo que se hable bonito en las rrss no 🤨 ,2021-08-30 15:22:34+00:00,es,Uncle Uncle Biden gift for the Taliban 🤗 But the important thing is still that it speaks nice in the RRSS no 🤨 ,0.5,1.0
biden  treason  ,2021-08-30 15:13:06+00:00,es,biden  treason ,0.0,0.0
ataque  de biden sobre afganist án mata a una familiapero cuando trump  puso puso su dron sobre solemani   todo el mundo perdió la cabeza biden is adisgrace  biden   trump   dónde está cnn ,2021-08-30 15:04:10+00:00,es,Biden attack on Afghanistan kills a family but when Trump put his drone about Solemani Everyone lost his head Biden is Adisgrace Biden Trump where CNN is ,0.0,0.0
editorial biden  is no friend to canada   toronto  sun  ,2021-08-30 15:00:45+00:00,es,editorial biden  is no friend to canada   toronto  sun ,0.0,0.0
political  cartoons     biden ,2021-08-30 14:29:17+00:00,es,political  cartoons     biden ,0.0,0.1
biden  usa vs  france  fiscal ,2021-08-30 14:25:48+00:00,es,biden  usa vs  france  fiscal ,0.0,0.0
biden  sobre el potente huracán ida  «la  devastación será inmensa»   biden  luisiana  huracan ida  ,2021-08-30 14:19:26+00:00,es,Biden on the powerful hurricane IDA «The devastation will be immense» Biden Louisiana Hurrican Ida ,0.3,1.0
stolen  elections have consequences biden ,2021-08-30 14:04:31+00:00,es,stolen  elections have consequences biden ,0.0,0.0
video biden  rechaza contestar preguntas sobre afganist án y se pierde en una sala de conferencias  rt    flexibilizaci ónconsciente ,2021-08-30 13:51:57+00:00,es,Video biden rejects answering questions about Afghanistan and is lost in a RT conference room Flexible flexible flexibilization ,0.0,0.0
internacionales   el  huracánida  se debilita a tormentatropical y biden  declara luisiana  zona de desastre ,2021-08-30 13:45:02+00:00,es,International Hurricane weakens Tormentatropical and Biden declares Louisiana Disaster Zone ,0.0,0.0
biden  disgraceful  biden administration  biden is adisgrace  ,2021-08-30 13:38:21+00:00,es,biden disgraceful biden administration biden is a disgrace ,0.0,0.0
atencion  administraci ón biden  promete ayuda humanitaria ante el paso de ida  en territorio estadounidense   ,2021-08-30 13:38:11+00:00,es,ATTENTION Administration Biden promises humanitarian aid at the Pass of ADA in American territory ,0.0,0.0
afganist án talibanes trump  biden  eeuu europa  espa ña afganist án y nosotros   víctimas del vergonzoso y trágico acuerdo entre donald  trump  y los talibanes    ,2021-08-30 13:35:02+00:00,es,Afghanistan Taliban Trump Biden USA Europe Spain Afghanistan and we victims of shameful and tragic agreement between Donald Trump and the Taliban ,-0.75,0.75
biden  no estaba tripeando en ketchupleía información top secret en unos contact lenses especiales  naftalibennett pasmao    siguen  tratando de tapar el cielo con la mano  trump was right  noti uno  noti uno internacional  denisselebron dania periodista  ,2021-08-30 13:25:07+00:00,es,Biden was not tripping in KetchUPLEÍA Top Secret Information in some Contact Special Lens Naphtalibennett Pasmao keep trying to cover the sky with the hand Trump Was Right Noti Un Noti One International Denisselebron Dania Journalist ,0.14857142857142858,0.4614285714285714
¡esto  es gravísimo biden  y fauci  quieren poner vacunas  a la gente cada  meses  ,2021-08-30 13:23:11+00:00,es,This is very fast Biden and Fauci want to put people vaccines every month ,0.26,0.78
